,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
459,,,philippus,,,,LSch,positiv,67267,CATMA_1D3A8EF9-68CC-47B8-8586-9D67E54493F1,13,Emotionen der Zuneigung,positiv,67205,Verehrung,Ach ja / wenn ich seine Gnade mit meiner Bitte erhalten konte.,"['Ach', 'ja', '/', 'wenn', 'ich', 'seine', 'Gnade', 'mit', 'meiner', 'Bitte', 'erhalten', 'konte', '.']"
460,,,,,,,LSch,positiv,67393,CATMA_D804496E-9B7A-4218-92AF-6077CBA6734F,23,Emotionen der Zuneigung,positiv,67280,Liebe,Wenn es uns möglich ist / und wenn es euch anstehet / so habt ihr an der väterlichen Gütigkeit nicht zu zweifeln.,"['Wenn', 'es', 'uns', 'möglich', 'ist', '/', 'und', 'wenn', 'es', 'euch', 'anstehet', '/', 'so', 'habt', 'ihr', 'an', 'der', 'väterlichen', 'Gütigkeit', 'nicht', 'zu', 'zweifeln', '.']"
461,,,,,,,LSch,positiv,67475,CATMA_BB16AAF6-D58B-4AFF-8FD8-160EF2C9C6BC,16,Emotionen der Zuneigung,positiv,67404,Verehrung,"Ach gnädigster Herr Vater / es ist möglich / und es steht mir auch an.
","['Ach', 'gnädigster', 'Herr', 'Vater', '/', 'es', 'ist', 'möglich', '/', 'und', 'es', 'steht', 'mir', 'auch', 'an', '.']"
462,egmund,,,,,,LSch,positiv,67699,CATMA_B07D923B-FC3A-4A68-80F4-E75F8849C62F,19,Emotionen der Zuneigung,positiv,67596,Verehrung,Ja liebster Printz / das ist eine stattliche Sache: Man gewohnt sich dadurch zu einer anständigen Mine.,"['Ja', 'liebster', 'Printz', '/', 'das', 'ist', 'eine', 'stattliche', 'Sache', ':', 'Man', 'gewohnt', 'sich', 'dadurch', 'zu', 'einer', 'anständigen', 'Mine', '.']"
463,,,,,,,LSch,Emotionale Bewegtheit,67876,CATMA_FA1783A8-731C-4874-B54B-EB711EF59E71,34,Emotionale Bewegtheit,Emotionale Bewegtheit,67710,Emotionale Bewegtheit,"Aber was hilfft mir das Tantzen? Deßwegen wird niemand vor mir zu Fusse fallen. Ich will fechten / reiten und fechten lernen / das ist eine Sache / die mir anstehet.
","['Aber', 'was', 'hilfft', 'mir', 'das', 'Tantzen', '?', 'Deßwegen', 'wird', 'niemand', 'vor', 'mir', 'zu', 'Fusse', 'fallen', '.', 'Ich', 'will', 'fechten', '/', 'reiten', 'und', 'fechten', 'lernen', '/', 'das', 'ist', 'eine', 'Sache', '/', 'die', 'mir', 'anstehet', '.']"
464,egmund,,,,,,LSch,positiv,68062,CATMA_06C76B9A-C428-4261-8E9F-319FCB80A614,34,Emotionen der Zuneigung,positiv,67885,Verehrung,Liebster Printz / die Jahre sind noch zu schwach / man muß eines nach dem ändern vornehmen: Wenn die Zeit kommen wird / so soll es an dem besten ExERCiTien-Meister nicht fehlen.,"['Liebster', 'Printz', '/', 'die', 'Jahre', 'sind', 'noch', 'zu', 'schwach', '/', 'man', 'muß', 'eines', 'nach', 'dem', 'ändern', 'vornehmen', ':', 'Wenn', 'die', 'Zeit', 'kommen', 'wird', '/', 'so', 'soll', 'es', 'an', 'dem', 'besten', 'ExERCiTien-Meister', 'nicht', 'fehlen', '.']"
465,,,,,,,LSch,negativ,68153,CATMA_F233777C-2024-458B-8AB6-A7B0E9623B2D,19,Emotionen der Ablehnung,negativ,68073,Ärger,"Hab ich ihn doch nicht gebethen / das weiß ich wohl / daß er mir nicht gut ist.
","['Hab', 'ich', 'ihn', 'doch', 'nicht', 'gebethen', '/', 'das', 'weiß', 'ich', 'wohl', '/', 'daß', 'er', 'mir', 'nicht', 'gut', 'ist', '.']"
466,,,,,,,LSch,negativ,68252,CATMA_C20BEAE5-4BCC-4B93-87DB-FC3B58AACD93,17,Emotionen der Ablehnung,negativ,68162,Abscheu,"Ach da behüte mich der Himmel / daß ich so einen liebreichen Printzen solte zuwider seyn.
","['Ach', 'da', 'behüte', 'mich', 'der', 'Himmel', '/', 'daß', 'ich', 'so', 'einen', 'liebreichen', 'Printzen', 'solte', 'zuwider', 'seyn', '.']"
467,,,,,,,LSch,negativ,68252,CATMA_35DB3E5A-BBD2-4DF0-90E5-B7BD366DDBD9,17,Emotionen des Leids,negativ,68162,Leid,"Ach da behüte mich der Himmel / daß ich so einen liebreichen Printzen solte zuwider seyn.
","['Ach', 'da', 'behüte', 'mich', 'der', 'Himmel', '/', 'daß', 'ich', 'so', 'einen', 'liebreichen', 'Printzen', 'solte', 'zuwider', 'seyn', '.']"
468,,,,,,,LSch,positiv,68252,CATMA_071274F4-8DA0-472A-98AA-433730F50385,17,Emotionen der Zuneigung,positiv,68162,Verehrung,"Ach da behüte mich der Himmel / daß ich so einen liebreichen Printzen solte zuwider seyn.
","['Ach', 'da', 'behüte', 'mich', 'der', 'Himmel', '/', 'daß', 'ich', 'so', 'einen', 'liebreichen', 'Printzen', 'solte', 'zuwider', 'seyn', '.']"
469,,,,,,,LSch,Emotionale Bewegtheit,68771,CATMA_2734D3A9-0B32-41E0-991F-E780F5A453F2,37,Emotionale Bewegtheit,Emotionale Bewegtheit,68586,Emotionale Bewegtheit,"O ich sehe die Bilder auff unserm Saale so gerne an / wie sich die Engelländer und Frantzosen mit einander schmeissen / und ich dencke flugs / ach! wenn ich doch auch solte dabey seyn.
","['O', 'ich', 'sehe', 'die', 'Bilder', 'auff', 'unserm', 'Saale', 'so', 'gerne', 'an', '/', 'wie', 'sich', 'die', 'Engelländer', 'und', 'Frantzosen', 'mit', 'einander', 'schmeissen', '/', 'und', 'ich', 'dencke', 'flugs', '/', 'ach', '!', 'wenn', 'ich', 'doch', 'auch', 'solte', 'dabey', 'seyn', '.']"
470,,,,,,,LSch,negativ,68925,CATMA_9329EA5A-0CDA-4688-AA0A-BD18E3B4E191,28,Emotionen des Leids,negativ,68783,Leid,Sohn / Sohn entdecket euer Gemüthe nicht zu sehr / wir wissen ohn dem wohl / was euch vor eine Begierde zu des Landes Untergange treiben wird.,"['Sohn', '/', 'Sohn', 'entdecket', 'euer', 'Gemüthe', 'nicht', 'zu', 'sehr', '/', 'wir', 'wissen', 'ohn', 'dem', 'wohl', '/', 'was', 'euch', 'vor', 'eine', 'Begierde', 'zu', 'des', 'Landes', 'Untergange', 'treiben', 'wird', '.']"
471,,,,,,,LSch,negativ,68926,CATMA_21043BEE-059E-4071-AFCE-5AA7A262A7CF,28,Emotionen des Leids,negativ,68783,Leid,"Sohn / Sohn entdecket euer Gemüthe nicht zu sehr / wir wissen ohn dem wohl / was euch vor eine Begierde zu des Landes Untergange treiben wird.
","['Sohn', '/', 'Sohn', 'entdecket', 'euer', 'Gemüthe', 'nicht', 'zu', 'sehr', '/', 'wir', 'wissen', 'ohn', 'dem', 'wohl', '/', 'was', 'euch', 'vor', 'eine', 'Begierde', 'zu', 'des', 'Landes', 'Untergange', 'treiben', 'wird', '.']"
472,,egmund,,,,,LSch,Emotionale Bewegtheit,69128,CATMA_AAC155B6-43E6-41C5-9847-3BFBD0FFB53B,34,Emotionale Bewegtheit,Emotionale Bewegtheit,68935,Emotionale Bewegtheit,"Gnädigster Herr / wer weiß wer den guten Printzen zu diesen Gedancken geholffen hat: Es entstehet bißweilen bey der Jugend eine Hitze / die sich bey wachsenden Jahren gar leicht abkühlen last.
","['Gnädigster', 'Herr', '/', 'wer', 'weiß', 'wer', 'den', 'guten', 'Printzen', 'zu', 'diesen', 'Gedancken', 'geholffen', 'hat', ':', 'Es', 'entstehet', 'bißweilen', 'bey', 'der', 'Jugend', 'eine', 'Hitze', '/', 'die', 'sich', 'bey', 'wachsenden', 'Jahren', 'gar', 'leicht', 'abkühlen', 'last', '.']"
473,egmund,,,,,,LSch,positiv,68950,CATMA_18BDAE14-9126-410A-91BB-EE7E43366F9B,2,Emotionen der Zuneigung,positiv,68935,Verehrung,Gnädigster Herr,"['Gnädigster', 'Herr']"
474,,,,,,,LSch,negativ,69252,CATMA_2912E43C-200D-43F8-B012-747F7350B22D,19,Emotionen des Leids,negativ,69140,Leid,"Nun wir wollen diesem Trost noch statt geben / damit unser Bekümmerniß die heutige Lust nicht verhindern darff.
","['Nun', 'wir', 'wollen', 'diesem', 'Trost', 'noch', 'statt', 'geben', '/', 'damit', 'unser', 'Bekümmerniß', 'die', 'heutige', 'Lust', 'nicht', 'verhindern', 'darff', '.']"
475,,,,,,,LSch,positiv,69252,CATMA_4548DDAA-1FA9-430A-B239-F556C8CA65F9,19,Emotionen der Freude,positiv,69140,Freude,"Nun wir wollen diesem Trost noch statt geben / damit unser Bekümmerniß die heutige Lust nicht verhindern darff.
","['Nun', 'wir', 'wollen', 'diesem', 'Trost', 'noch', 'statt', 'geben', '/', 'damit', 'unser', 'Bekümmerniß', 'die', 'heutige', 'Lust', 'nicht', 'verhindern', 'darff', '.']"
476,,,,,,,LSch,positiv,69315,CATMA_5C617B27-558B-4CCB-9637-5810E3CEDF45,11,Emotionen der Zuneigung,positiv,69262,Verehrung,"Allein was soll ich haben / Gnädigster Herr Vat ter?
","['Allein', 'was', 'soll', 'ich', 'haben', '/', 'Gnädigster', 'Herr', 'Vat', 'ter', '?']"
477,,philippus,,,,,LSch,positiv,69459,CATMA_4C420C31-6CE2-4846-8943-A6E38EB13B43,25,Emotionen der Freude,positiv,69327,Freude,"Ihr solt heute einen Feyertag haben / und bey uns bleiben / morgen soll etwas verordnet werden / das euch nicht übel gefallen wird.
","['Ihr', 'solt', 'heute', 'einen', 'Feyertag', 'haben', '/', 'und', 'bey', 'uns', 'bleiben', '/', 'morgen', 'soll', 'etwas', 'verordnet', 'werden', '/', 'das', 'euch', 'nicht', 'übel', 'gefallen', 'wird', '.']"
478,,,,,,,LSch,Emotionale Bewegtheit,70379,CATMA_D6BB1935-387E-4269-801D-C8542C7F1EC3,24,Emotionale Bewegtheit,Emotionale Bewegtheit,70284,Emotionale Bewegtheit,"Nun last doch sehn / der hat den Hut auff und ich / einer unter uns beyden muß
(es)
wohl seyn.
","['Nun', 'last', 'doch', 'sehn', '/', 'der', 'hat', 'den', 'Hut', 'auff', 'und', 'ich', '/', 'einer', 'unter', 'uns', 'beyden', 'muß', '(', 'es', ')', 'wohl', 'seyn', '.']"
479,robert,,,,,,LSch,positiv,70676,CATMA_3367AFB8-DA92-4225-9475-962B39D4A727,2,Emotionen der Zuneigung,positiv,70666,Verehrung,Ihr Gnaden,"['Ihr', 'Gnaden']"
480,,philippus,,,,,LSch,negativ,71195,CATMA_079270BE-6AD6-4F16-AF4B-47236BD7929E,14,Emotionen des Leids,negativ,71119,Leid,Es sind keine Narren-Possen / wenn man die gantze Nacht nicht schlaffen kan.,"['Es', 'sind', 'keine', 'Narren-Possen', '/', 'wenn', 'man', 'die', 'gantze', 'Nacht', 'nicht', 'schlaffen', 'kan', '.']"
481,,,,,,,LSch,negativ,71350,CATMA_28823B02-53B9-428E-A9AA-B894E2FEB665,29,Emotionen des Leids,negativ,71206,Leid,Aber wenn ich mich auff der Bocht / wie ein Narr rümgeweltzet habe / so hilfft michs auff den Morgen nicht viel / ob jemand darnach fragen last.,"['Aber', 'wenn', 'ich', 'mich', 'auff', 'der', 'Bocht', '/', 'wie', 'ein', 'Narr', 'rümgeweltzet', 'habe', '/', 'so', 'hilfft', 'michs', 'auff', 'den', 'Morgen', 'nicht', 'viel', '/', 'ob', 'jemand', 'darnach', 'fragen', 'last', '.']"
482,,,,Ereignis,,,LSch,negativ,71944,CATMA_7EBD68F2-1C72-4D0E-91AC-FCC0251DF590,10,Emotionen der Angst,negativ,71906,Angst,O nein / ich fürchte mich gar zu sehr.,"['O', 'nein', '/', 'ich', 'fürchte', 'mich', 'gar', 'zu', 'sehr', '.']"
483,wilhelm,,,,,,LSch,positiv,72015,CATMA_D8CF2E13-DFE1-46B2-8067-1BBE27BACAE0,2,Emotionen der Zuneigung,positiv,72004,Verehrung,ihre Gnaden,"['ihre', 'Gnaden']"
484,,,,,,,LSch,negativ,72282,CATMA_41E7537F-F4ED-4CA8-B507-076F67961B93,17,Emotionen der Angst,negativ,72188,Angst,"Und eben drum will ichs nicht geschehen lassen / weil ihr meinen Bart einer Wiese vergleicht.
","['Und', 'eben', 'drum', 'will', 'ichs', 'nicht', 'geschehen', 'lassen', '/', 'weil', 'ihr', 'meinen', 'Bart', 'einer', 'Wiese', 'vergleicht', '.']"
485,,,,,,,LSch,negativ,72650,CATMA_C3B9DF1C-5D41-496D-95F9-B579D360B63D,34,Emotionen der Ablehnung,negativ,72481,Ärger,"Ey nicht doch / und wenn der Meder seine Arbeit verrichtet hat / so mag er auff die Sturtzeln was anders thun / das soll mir einer bey meinen Barte wohl bleiben lassen.
","['Ey', 'nicht', 'doch', '/', 'und', 'wenn', 'der', 'Meder', 'seine', 'Arbeit', 'verrichtet', 'hat', '/', 'so', 'mag', 'er', 'auff', 'die', 'Sturtzeln', 'was', 'anders', 'thun', '/', 'das', 'soll', 'mir', 'einer', 'bey', 'meinen', 'Barte', 'wohl', 'bleiben', 'lassen', '.']"
486,heinrich,,,,,,LSch,positiv,72766,CATMA_5448E77B-6AE9-45B5-8BD4-9FA6BEAAE731,2,Emotionen der Zuneigung,positiv,72756,Verehrung,Ihr Gnaden,"['Ihr', 'Gnaden']"
487,,,,,,,LSch,Emotionale Bewegtheit,73494,CATMA_8FA6193D-46D0-418E-A735-C4BA3C96E1E4,17,Emotionale Bewegtheit,Emotionale Bewegtheit,73414,Emotionale Bewegtheit,"Wenn ich nicht ein Fürste wäre / so dacht ich die Leute hatten mich zum Narren.
","['Wenn', 'ich', 'nicht', 'ein', 'Fürste', 'wäre', '/', 'so', 'dacht', 'ich', 'die', 'Leute', 'hatten', 'mich', 'zum', 'Narren', '.']"
488,wilhelm,,,,,,LSch,positiv,73568,CATMA_857CA360-6BAE-442C-841D-1F8C0497F196,13,Emotionen der Zuneigung,positiv,73504,Verehrung,"Ja das ist wohl der Fürste unter allen Barten im gantzen Lande.
","['Ja', 'das', 'ist', 'wohl', 'der', 'Fürste', 'unter', 'allen', 'Barten', 'im', 'gantzen', 'Lande', '.']"
489,,,,,,,LSch,Emotionale Bewegtheit,73736,CATMA_0B700D04-5288-4991-A212-5DFF65A803C7_0,1,Emotionale Bewegtheit,Emotionale Bewegtheit,73735,Emotionale Bewegtheit,I,['I']
490,,,,,,,LSch,Emotionale Bewegtheit,73801,CATMA_0B700D04-5288-4991-A212-5DFF65A803C7_1,15,Emotionale Bewegtheit,Emotionale Bewegtheit,73735,Emotionale Bewegtheit,Ich halte es muß wohl so seyn / daß wir einander zum Narren haben.,"['Ich', 'halte', 'es', 'muß', 'wohl', 'so', 'seyn', '/', 'daß', 'wir', 'einander', 'zum', 'Narren', 'haben', '.']"
491,,robert,,,,,LSch,negativ,73918,CATMA_54EC0161-8B73-43BE-BECD-CD04F41398AD,24,Emotionen der Ablehnung,negativ,73811,Ärger,"Ihr Gnaden wissen ja wohl / die Mode bringt es zu Hofe so mit / VEXiren die ändern / so vExire man wieder.
","['Ihr', 'Gnaden', 'wissen', 'ja', 'wohl', '/', 'die', 'Mode', 'bringt', 'es', 'zu', 'Hofe', 'so', 'mit', '/', 'VEXiren', 'die', 'ändern', '/', 'so', 'vExire', 'man', 'wieder', '.']"
492,robert,,,,,,LSch,positiv,73873,CATMA_E4E231D6-DCD5-4648-BEC9-07343009317D,14,Emotionen der Zuneigung,positiv,73811,Verehrung,Ihr Gnaden wissen ja wohl / die Mode bringt es zu Hofe so mit ,"['Ihr', 'Gnaden', 'wissen', 'ja', 'wohl', '/', 'die', 'Mode', 'bringt', 'es', 'zu', 'Hofe', 'so', 'mit']"
493,,robert,,,,,LSch,negativ,73918,CATMA_F69DC53F-0980-466E-9EA8-37932C60BA4F,24,Emotionen der Ablehnung,negativ,73811,Ärger,"Ihr Gnaden wissen ja wohl / die Mode bringt es zu Hofe so mit / VEXiren die ändern / so vExire man wieder.
","['Ihr', 'Gnaden', 'wissen', 'ja', 'wohl', '/', 'die', 'Mode', 'bringt', 'es', 'zu', 'Hofe', 'so', 'mit', '/', 'VEXiren', 'die', 'ändern', '/', 'so', 'vExire', 'man', 'wieder', '.']"
494,,mierten,,,,,LSch,negativ,73987,CATMA_39EC6943-209F-41DF-963A-D3D1B52484FA,13,Emotionen der Ablehnung,negativ,73928,Ärger,Es hat sich wohl VEXirt / wer die Kunst nicht gelernet hat.,"['Es', 'hat', 'sich', 'wohl', 'VEXirt', '/', 'wer', 'die', 'Kunst', 'nicht', 'gelernet', 'hat', '.']"
495,robert,,,,,,LSch,positiv,74033,CATMA_DA0C4585-E901-48BD-B514-911CDBCA42B2,6,Emotionen der Zuneigung,positiv,73997,Verehrung,Ey Ihre Gnaden habens lange gelernet,"['Ey', 'Ihre', 'Gnaden', 'habens', 'lange', 'gelernet']"
496,,,,,positiv,,LSch,negativ,74233,CATMA_E1B63A74-3957-4955-B5F9-F12E3846EA86,20,Emotionen des Leids,positiv,74159,Leid,Nu / nu / wenn ich nur weiß / was Mode ist / so leide ich alles gerne mit.,"['Nu', '/', 'nu', '/', 'wenn', 'ich', 'nur', 'weiß', '/', 'was', 'Mode', 'ist', '/', 'so', 'leide', 'ich', 'alles', 'gerne', 'mit', '.']"
497,,,,,,,LSch,positiv,74383,CATMA_FC8273B8-CC38-437B-B321-605B8F4C8561,12,Emotionen der Zuneigung,positiv,74319,Verehrung,iHr Durchlaucht halten mirs zu Gnaden / daß ich so gleich zugehe,"['iHr', 'Durchlaucht', 'halten', 'mirs', 'zu', 'Gnaden', '/', 'daß', 'ich', 'so', 'gleich', 'zugehe']"
498,,,,,,,LSch,positiv,74423,CATMA_D7857A5F-258C-47AC-BAF9-25662D6015ED,6,Emotionen der Zuneigung,positiv,74386,Verehrung,meine Gnädigste Frau schickt mich her,"['meine', 'Gnädigste', 'Frau', 'schickt', 'mich', 'her']"
499,,,,,,,LSch,positiv,74595,CATMA_A6AC285D-4AA1-4B00-9D93-830E04FFAE82,18,Emotionen der Freude,positiv,74499,Freude,"Es ist uns nicht lieb / daß sich unser Gemahlin mit frembden Fürsten allzu bekannt machen will.
","['Es', 'ist', 'uns', 'nicht', 'lieb', '/', 'daß', 'sich', 'unser', 'Gemahlin', 'mit', 'frembden', 'Fürsten', 'allzu', 'bekannt', 'machen', 'will', '.']"
500,,,unbekannt,,,,LSch,positiv,74652,CATMA_84E54BAF-D0E0-4C91-ADCD-B92DAAAD8CCD,10,Emotionen der Zuneigung,positiv,74606,Verehrung,Was mir befohlen ist / das muß ich verrichten.,"['Was', 'mir', 'befohlen', 'ist', '/', 'das', 'muß', 'ich', 'verrichten', '.']"
501,,,,,,,LSch,positiv,74768,CATMA_A0F3EDB5-9B5F-4AEE-88DA-A225E1A1D642,10,Emotionen der Zuneigung,positiv,74715,Verehrung,"Wer weiß ob ich den frembden Herrn ansprechen darff.
","['Wer', 'weiß', 'ob', 'ich', 'den', 'frembden', 'Herrn', 'ansprechen', 'darff', '.']"
502,,,,,,,LSch,positiv,75285,CATMA_EAC8020B-5560-4218-AFD0-D82F32E01CFB,27,Emotionen der Zuneigung,positiv,75144,Verehrung,"Ey wir haben gnung vom Barte geredet / wir wollen lieber wissen / ob die ehrliche Frau sich erkühnen dürffte mit dem Herrn Fürsten zu reden.
","['Ey', 'wir', 'haben', 'gnung', 'vom', 'Barte', 'geredet', '/', 'wir', 'wollen', 'lieber', 'wissen', '/', 'ob', 'die', 'ehrliche', 'Frau', 'sich', 'erkühnen', 'dürffte', 'mit', 'dem', 'Herrn', 'Fürsten', 'zu', 'reden', '.']"
503,brigitte,,,,,,LSch,positiv,75408,CATMA_76A02CEA-792E-442A-862E-55672CAD6642,3,Emotionen der Zuneigung,positiv,75392,Verehrung,Gnädigster Herr.,"['Gnädigster', 'Herr', '.']"
504,brigitte,,,,,,LSch,positiv,75544,CATMA_EAD984B7-8A8A-4B4A-A576-26B638B5E590,16,Emotionen der Zuneigung,positiv,75459,Verehrung,Ihr Durchlaucht meine Gnädigste Frau last sich erkundigen / wie es Ihr. Gnaden gehet?,"['Ihr', 'Durchlaucht', 'meine', 'Gnädigste', 'Frau', 'last', 'sich', 'erkundigen', '/', 'wie', 'es', 'Ihr', '.', 'Gnaden', 'gehet', '?']"
505,brigitte,,,,,,LSch,positiv,75545,CATMA_B5D54BDA-2F58-4E95-8600-2217CFA80068,14,Emotionen der Zuneigung,positiv,75475,Verehrung,"meine Gnädigste Frau last sich erkundigen / wie es Ihr. Gnaden gehet?
","['meine', 'Gnädigste', 'Frau', 'last', 'sich', 'erkundigen', '/', 'wie', 'es', 'Ihr', '.', 'Gnaden', 'gehet', '?']"
506,,,,,,,LSch,Emotionale Bewegtheit,75765,CATMA_92BA5DB8-193B-481B-8320-3E7CDD50E5B2,18,Emotionale Bewegtheit,Emotionale Bewegtheit,75682,Emotionale Bewegtheit,Was will aber E. Gnädigste Frau davon haben / wenn sie weiß daß ich ein Fürste bin?,"['Was', 'will', 'aber', 'E.', 'Gnädigste', 'Frau', 'davon', 'haben', '/', 'wenn', 'sie', 'weiß', 'daß', 'ich', 'ein', 'Fürste', 'bin', '?']"
507,,brigitte,,,,,LSch,positiv,75855,CATMA_785EE39A-040A-4254-B929-32D9F6367957,15,Emotionen der Zuneigung,positiv,75777,Verehrung,"Sie wollen gerne die Ehre geniessen / mit Ihr Gnaden ferner bekand zu werden.
","['Sie', 'wollen', 'gerne', 'die', 'Ehre', 'geniessen', '/', 'mit', 'Ihr', 'Gnaden', 'ferner', 'bekand', 'zu', 'werden', '.']"
508,mierten,,,,,,LSch,Emotionale Bewegtheit,75947,CATMA_0FDDA124-2495-4BF7-993A-FD59A4BB4DA4,15,Emotionale Bewegtheit,Emotionale Bewegtheit,75865,Emotionale Bewegtheit,"Wenn wir Bauern mit einen Weibsvolck bekannt werden / so gehts gar lächerlich zu.
","['Wenn', 'wir', 'Bauern', 'mit', 'einen', 'Weibsvolck', 'bekannt', 'werden', '/', 'so', 'gehts', 'gar', 'lächerlich', 'zu', '.']"
509,,,,,,,LSch,Emotionale Bewegtheit,76106,CATMA_6D186E64-7FCD-4286-A7C8-D065E1197206,13,Emotionale Bewegtheit,Emotionale Bewegtheit,76044,Emotionale Bewegtheit,"Daß dich Sanct Velten, der Bauer schlug mich wieder in Nacken.","['Daß', 'dich', 'Sanct', 'Velten', ',', 'der', 'Bauer', 'schlug', 'mich', 'wieder', 'in', 'Nacken', '.']"
510,,,,,,,LSch,negativ,76193,CATMA_1F9E72EA-C2A7-45A4-B885-C2FEDC419D90,15,Emotionen der Ablehnung,negativ,76118,Ärger,Ich halt ihr heist mich eine Bauersfrau / und wolt mich in Nacken schlagen.,"['Ich', 'halt', 'ihr', 'heist', 'mich', 'eine', 'Bauersfrau', '/', 'und', 'wolt', 'mich', 'in', 'Nacken', 'schlagen', '.']"
511,,,,,,,LSch,negativ,76294,CATMA_C6C7CC12-AD8C-474A-BA83-303AF2394718,20,Emotionen der Ablehnung,negativ,76204,Ärger,"Ach nein / ich meine nur / wer mich einen Bauer heisse / den wolt ich in Nacken schlagen.
","['Ach', 'nein', '/', 'ich', 'meine', 'nur', '/', 'wer', 'mich', 'einen', 'Bauer', 'heisse', '/', 'den', 'wolt', 'ich', 'in', 'Nacken', 'schlagen', '.']"
512,robert,,,,,,LSch,positiv,76364,CATMA_A2033EAC-97FE-4DBE-8044-C248E6AE3189,12,Emotionen der Zuneigung,positiv,76303,Verehrung,Ihr Gnaden / Sie vergessen allemahl / daß sie ein Fürste seyn,"['Ihr', 'Gnaden', '/', 'Sie', 'vergessen', 'allemahl', '/', 'daß', 'sie', 'ein', 'Fürste', 'seyn']"
513,mierten,,,,,,LSch,Emotionale Bewegtheit,76496,CATMA_E1AC05A4-87CD-43FF-B102-DB6A94D2B01D,16,Emotionale Bewegtheit,Emotionale Bewegtheit,76418,Emotionale Bewegtheit,"Ist denn das zu Hofe herkommens / daß ein Fürste dem ändern zur Frauen gehet?
","['Ist', 'denn', 'das', 'zu', 'Hofe', 'herkommens', '/', 'daß', 'ein', 'Fürste', 'dem', 'ändern', 'zur', 'Frauen', 'gehet', '?']"
514,mierten,,,,,,LSch,positiv,76650,CATMA_C1460F49-0554-49B0-8CFD-661B2469DD44,7,Emotionen der Zuneigung,positiv,76599,Verehrung,Nu lieber Herr Fürste / allerschönster Landes-Vater,"['Nu', 'lieber', 'Herr', 'Fürste', '/', 'allerschönster', 'Landes-Vater']"
515,,,,,,,LSch,positiv,76971,CATMA_FD454DCE-BC0F-42D9-B516-36B94876522E,21,Emotionen der Freude,positiv,76872,Freude,"Es steht euch frey / ihr habt zu befehlen / doch solts uns lieb seyn / wenn ihr bald wiederkommet.
","['Es', 'steht', 'euch', 'frey', '/', 'ihr', 'habt', 'zu', 'befehlen', '/', 'doch', 'solts', 'uns', 'lieb', 'seyn', '/', 'wenn', 'ihr', 'bald', 'wiederkommet', '.']"
516,,,,,,,LSch,positiv,77195,CATMA_74E9B495-B486-4FBB-9E09-3E4C371C78B1,9,Emotionen der Freude,positiv,77145,Freude,Wir wollen das Frauenzimmer bey ihrer Lust lassen.,"['Wir', 'wollen', 'das', 'Frauenzimmer', 'bey', 'ihrer', 'Lust', 'lassen', '.']"
517,,egmund,,,,,LSch,positiv,77318,CATMA_A30F766D-87FE-4DC0-85BC-0527A14D1BDB,20,Emotionen der Freude,positiv,77205,Freude,"Wenn Sie den neugebackenen Printzen bey sich haben / so können Sie auch die Lust in beßrer Freyheit ausschütten.
","['Wenn', 'Sie', 'den', 'neugebackenen', 'Printzen', 'bey', 'sich', 'haben', '/', 'so', 'können', 'Sie', 'auch', 'die', 'Lust', 'in', 'beßrer', 'Freyheit', 'ausschütten', '.']"
518,egmund,,,,,,LSch,positiv,77724,CATMA_010FCA18-EFD1-42D1-A91B-B75714506737,10,Emotionen der Zuneigung,positiv,77671,Verehrung,Aber dieser liebe Printz wird auch sollen dabey seyn.,"['Aber', 'dieser', 'liebe', 'Printz', 'wird', 'auch', 'sollen', 'dabey', 'seyn', '.']"
519,philippus,,,,,,LSch,negativ,78124,CATMA_91FE3541-D477-4F80-A20D-EC138E59AA93,18,Emotionen des Leids,negativ,78029,Leid,"Ach wo dieses Land einen unruhigen Fürsten bekommen soll / so wird unsere Sorge zu wenig seyn.
","['Ach', 'wo', 'dieses', 'Land', 'einen', 'unruhigen', 'Fürsten', 'bekommen', 'soll', '/', 'so', 'wird', 'unsere', 'Sorge', 'zu', 'wenig', 'seyn', '.']"
520,,wilhelm,,,,,LSch,positiv,78279,CATMA_FA41FFEC-25F4-4B8E-9D63-67F0C3BEF749,9,Emotionen der Freude,positiv,78235,Freude,DEr Fürste will uns die Freude nicht gönnen.,"['DEr', 'Fürste', 'will', 'uns', 'die', 'Freude', 'nicht', 'gönnen', '.']"
521,,,,,,,LSch,positiv,78714,CATMA_1E764540-8AB4-4ACB-9DC5-6A4631DCE3F5,27,Emotionen der Freude,positiv,78574,Freude,"Ich freue mich nicht so sehr auff die Kurtzweile des heutigen Tages / als auff die Erzehlung / die der Bauer von seinem Traume machen wird.
","['Ich', 'freue', 'mich', 'nicht', 'so', 'sehr', 'auff', 'die', 'Kurtzweile', 'des', 'heutigen', 'Tages', '/', 'als', 'auff', 'die', 'Erzehlung', '/', 'die', 'der', 'Bauer', 'von', 'seinem', 'Traume', 'machen', 'wird', '.']"
