,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens,Sprachebene
189,,,,,,CE,negativ,45282,CATMA_FF0E95BC-201A-49D6-A765-D6107C247A67,24,Emotionen des Leids,negativ,45165,Leid,"Ich wüntsche nichtes mehr, als mit euch zu sterben, nach dem es in meiner macht nicht stehet ewer leben zu erretten.
","['Ich', 'wüntsche', 'nichtes', 'mehr', ',', 'als', 'mit', 'euch', 'zu', 'sterben', ',', 'nach', 'dem', 'es', 'in', 'meiner', 'macht', 'nicht', 'stehet', 'ewer', 'leben', 'zu', 'erretten', '.']",
190,,,,,,CE,positiv,45282,CATMA_73E99E87-D316-41AB-9C12-A06759E43B72,24,Emotionen der Zuneigung,positiv,45165,Liebe,"Ich wüntsche nichtes mehr, als mit euch zu sterben, nach dem es in meiner macht nicht stehet ewer leben zu erretten.
","['Ich', 'wüntsche', 'nichtes', 'mehr', ',', 'als', 'mit', 'euch', 'zu', 'sterben', ',', 'nach', 'dem', 'es', 'in', 'meiner', 'macht', 'nicht', 'stehet', 'ewer', 'leben', 'zu', 'erretten', '.']",
191,theodoricus,,,,,CE,positiv,45315,CATMA_F2A83FD0-0BF7-41AD-BF9F-FCB967E27F62,2,Emotionen der Zuneigung,positiv,45305,Liebe,Küsset ihn,"['Küsset', 'ihn']",
192,theodoricus,,,,,CE,positiv,45342,CATMA_D4DE112B-1DBA-48A0-B3AA-713561772245,5,Emotionen der Zuneigung,positiv,45317,Liebe,"Ach allzu getrewer Sohn!
","['Ach', 'allzu', 'getrewer', 'Sohn', '!']",
193,torismondo,,,,,CE,positiv,45385,CATMA_B800832C-3FA3-4F21-A2BF-0879E519C23F,4,Emotionen der Zuneigung,positiv,45366,Liebe,"Küsset dem Vatter.
","['Küsset', 'dem', 'Vatter', '.']",
194,torismondo,,,,,CE,positiv,45426,CATMA_3CB3BEBB-037E-4AB3-884D-2591BB51004B,6,Emotionen der Zuneigung,positiv,45385,Liebe,Ach allzu vnglickhseeligster Herr Vatter.,"['Ach', 'allzu', 'vnglickhseeligster', 'Herr', 'Vatter', '.']",
195,orontes,,,,,CE,negativ,45504,CATMA_8AF99950-3053-44ED-A81E-7357B96B94D0,8,Emotionen der Ablehnung,negativ,45448,Ärger,"Hinweg vermessener von disen schlachtopffer des Todtes.
","['Hinweg', 'vermessener', 'von', 'disen', 'schlachtopffer', 'des', 'Todtes', '.']",
196,torismondo,,,Ereignis,,CE,negativ,45580,CATMA_855C6062-B7B0-48F7-8520-405D6D9F12F7,10,Emotionen des Leids,negativ,45517,Leid,Dises schlachtopffer des Todtes ist der Vrsprung meines lebens.,"['Dises', 'schlachtopffer', 'des', 'Todtes', 'ist', 'der', 'Vrsprung', 'meines', 'lebens', '.']",
197,,,torismondo,,,CE,negativ,45617,CATMA_1ABE6A79-5FB0-4535-B9EF-CA4AB5394B82,4,Emotionen der Ablehnung,negativ,45600,Ärger,"Hinweg sage ich.
","['Hinweg', 'sage', 'ich', '.']",
198,,,,,,CE,negativ,45820,CATMA_56FD39C7-240B-482E-9818-A067F6729F5B,26,Emotionen der Ablehnung,negativ,45655,Ärger,"Wan die schönheit deiner schwester mich nicht, dich als ihren bruder verehren machte, so sollltestu gewislich eines gleichen Todes mit diesem vervrtheilten sterben.
","['Wan', 'die', 'schönheit', 'deiner', 'schwester', 'mich', 'nicht', ',', 'dich', 'als', 'ihren', 'bruder', 'verehren', 'machte', ',', 'so', 'sollltestu', 'gewislich', 'eines', 'gleichen', 'Todes', 'mit', 'diesem', 'vervrtheilten', 'sterben', '.']",
199,orontes,,,,,CE,positiv,46300,CATMA_E38AAD5F-6988-4299-B01E-78A0EA5C6BE3,31,Emotionen der Zuneigung,positiv,46130,Liebe,"hier kommet die ienige, dero augenfackel ein Solches fewer in meiner brust entzündet haben, in dessen vergleichung alles anders fewer, als ein kühler Taw zu rechnen ist.
","['hier', 'kommet', 'die', 'ienige', ',', 'dero', 'augenfackel', 'ein', 'Solches', 'fewer', 'in', 'meiner', 'brust', 'entzündet', 'haben', ',', 'in', 'dessen', 'vergleichung', 'alles', 'anders', 'fewer', ',', 'als', 'ein', 'kühler', 'Taw', 'zu', 'rechnen', 'ist', '.']",
200,,,,,,CE,negativ,46433,CATMA_366D80AA-A93C-4C88-99B8-6B541E14EF80,17,Emotionen der Ablehnung,negativ,46344,Ärger,"Lasse mich vnuerschämbter, oder ich will gewiß machen, das dier die Liebe vergehen Soll.
","['Lasse', 'mich', 'vnuerschämbter', ',', 'oder', 'ich', 'will', 'gewiß', 'machen', ',', 'das', 'dier', 'die', 'Liebe', 'vergehen', 'Soll', '.']",
201,,,,,,CE,positiv,46433,CATMA_52EC861F-762D-457A-B3DB-366362016D7F,13,Emotionen der Zuneigung,positiv,46371,Liebe,"oder ich will gewiß machen, das dier die Liebe vergehen Soll.
","['oder', 'ich', 'will', 'gewiß', 'machen', ',', 'das', 'dier', 'die', 'Liebe', 'vergehen', 'Soll', '.']",
202,,,,,,CE,negativ,46621,CATMA_7A0CA670-73AA-45FF-BC7D-09C6D4873241,15,Emotionen der Ablehnung,negativ,46535,Ärger,"Ich will machen, daß dich Orontes wegen deiner vermessenheit halb todt brügeln lasse.
","['Ich', 'will', 'machen', ',', 'daß', 'dich', 'Orontes', 'wegen', 'deiner', 'vermessenheit', 'halb', 'todt', 'brügeln', 'lasse', '.']",
203,,,,,,CE,negativ,46907,CATMA_CCB37781-33B3-43E6-B69F-A91F7AB52289,62,Emotionen des Leids,negativ,46628,Leid,"Ach schweiget mir von brügeln, es gehen mir die augen über, wan ich nur daruon reden höre: Es ist kaum eine stundt, da ich der brigeln so vill bekhomen, das ich ein halb Jahr an meinen ruckhen werde zuheilen haben, vnd ihr wolt mir noch mehr zu wegen bringen, ist das recht? Ha?
","['Ach', 'schweiget', 'mir', 'von', 'brügeln', ',', 'es', 'gehen', 'mir', 'die', 'augen', 'über', ',', 'wan', 'ich', 'nur', 'daruon', 'reden', 'höre', ':', 'Es', 'ist', 'kaum', 'eine', 'stundt', ',', 'da', 'ich', 'der', 'brigeln', 'so', 'vill', 'bekhomen', ',', 'das', 'ich', 'ein', 'halb', 'Jahr', 'an', 'meinen', 'ruckhen', 'werde', 'zuheilen', 'haben', ',', 'vnd', 'ihr', 'wolt', 'mir', 'noch', 'mehr', 'zu', 'wegen', 'bringen', ',', 'ist', 'das', 'recht', '?', 'Ha', '?']",
204,liso,,,,,CE,positiv,46987,CATMA_D9D67C14-4FEC-4EF4-AC26-FD26353E8A87,12,Emotionen der Zuneigung,positiv,46917,Liebe,So blaudere mir dan von deiner Phantastischen liebe weiter nichts vor.,"['So', 'blaudere', 'mir', 'dan', 'von', 'deiner', 'Phantastischen', 'liebe', 'weiter', 'nichts', 'vor', '.']",
205,,,liso,,,CE,negativ,46987,CATMA_7DEFDE31-9FF3-4B88-9429-C5DCCB96C6C8,12,Emotionen der Ablehnung,negativ,46917,Ärger,So blaudere mir dan von deiner Phantastischen liebe weiter nichts vor.,"['So', 'blaudere', 'mir', 'dan', 'von', 'deiner', 'Phantastischen', 'liebe', 'weiter', 'nichts', 'vor', '.']",
206,,,liso,,,CE,negativ,47283,CATMA_9B76BEF2-9BED-423E-B478-086D04854BDB,6,Emotionen der Ablehnung,negativ,47250,Ärger,"Ich möchte deine larue anspeÿen.
","['Ich', 'möchte', 'deine', 'larue', 'anspeÿen', '.']",
207,,,,,,CE,negativ,47353,CATMA_E3B4A6FD-2DDB-4851-8D6A-0FD027FF4B18,14,Emotionen der Ablehnung,negativ,47290,Ärger,"Vndt ich in die ewrige husten, wan ihr mich nicht lieben wolt.
","['Vndt', 'ich', 'in', 'die', 'ewrige', 'husten', ',', 'wan', 'ihr', 'mich', 'nicht', 'lieben', 'wolt', '.']",
208,,,,,,CE,positiv,47353,CATMA_77713C0E-14FF-4CE1-B482-D5E1B8E4127C,7,Emotionen der Zuneigung,positiv,47321,Liebe,"wan ihr mich nicht lieben wolt.
","['wan', 'ihr', 'mich', 'nicht', 'lieben', 'wolt', '.']",
209,honoria,,,,,CE,negativ,47383,CATMA_2BF2E511-7B06-4B49-A262-972E8E1AAC2D,4,Emotionen der Ablehnung,negativ,47363,Ärger,"Schweige du limmel.
","['Schweige', 'du', 'limmel', '.']",
210,,,,,,CE,Emotionale Bewegtheit,47712,CATMA_A1C4E730-B7A1-48DB-8B3A-ECA436A914F0,31,Emotionale Bewegtheit,Emotionale Bewegtheit,47564,Emotionale Bewegtheit,"ach ô sterne sehe ich ihm nicht hier auf einen Holtzstoß, vnd zwar wie es scheinet in der gefahr sein leben durch daß fewer zu verliehren, ach wehe!","['ach', 'ô', 'sterne', 'sehe', 'ich', 'ihm', 'nicht', 'hier', 'auf', 'einen', 'Holtzstoß', ',', 'vnd', 'zwar', 'wie', 'es', 'scheinet', 'in', 'der', 'gefahr', 'sein', 'leben', 'durch', 'daß', 'fewer', 'zu', 'verliehren', ',', 'ach', 'wehe', '!']",
211,,,,,,CE,negativ,47945,CATMA_C1AEA3FC-9FEC-4E8B-AE8D-795276C15236,43,Emotionen des Leids,negativ,47713,Leid,"ich verlange zwar wegen seiner Vntrew seinen Todt, verlange aber nicht das durch eines andern rache als durch die meinige, noch das er wegen eines andern Vnrechts, als das er meiner  liebe zugefüget sein leben ende. Ach Torismondo!
","['ich', 'verlange', 'zwar', 'wegen', 'seiner', 'Vntrew', 'seinen', 'Todt', ',', 'verlange', 'aber', 'nicht', 'das', 'durch', 'eines', 'andern', 'rache', 'als', 'durch', 'die', 'meinige', ',', 'noch', 'das', 'er', 'wegen', 'eines', 'andern', 'Vnrechts', ',', 'als', 'das', 'er', 'meiner', 'liebe', 'zugefüget', 'sein', 'leben', 'ende', '.', 'Ach', 'Torismondo', '!']",
212,,honoria,,,,CE,negativ,48001,CATMA_744CE3B3-BE02-4986-865C-0CAB8FE69E21,4,Emotionen des Leids,negativ,47983,Leid,Warumb weinest du?,"['Warumb', 'weinest', 'du', '?']",
213,,,,,,CE,negativ,48068,CATMA_51FCB080-46ED-4EE2-A4B4-4E45FA604E0A,9,Emotionen des Leids,negativ,48015,Mitleid,Weill ich euch wegen meiner Thrännen vergüessen sehe.,"['Weill', 'ich', 'euch', 'wegen', 'meiner', 'Thrännen', 'vergüessen', 'sehe', '.']",
214,honoria,,torismondo,,,CE,negativ,48128,CATMA_04D75520-B869-4D92-A647-2EB5C1EE2A84,8,Emotionen der Ablehnung,negativ,48079,Abscheu,Villeicht seind es mehr rache als liebes=thränen.,"['Villeicht', 'seind', 'es', 'mehr', 'rache', 'als', 'liebes=thränen', '.']",
215,,,theodoricus,,,CE,positiv,49366,CATMA_5BC34930-30C1-48B3-A710-54005F3940CA,13,Emotionen der Zuneigung,positiv,49300,Liebe,"Dieses betewre ich noch mahls, vnd zwar beÿ der allsehenden Sohne.","['Dieses', 'betewre', 'ich', 'noch', 'mahls', ',', 'vnd', 'zwar', 'beÿ', 'der', 'allsehenden', 'Sohne', '.']",
216,,,,,,CE,negativ,49944,CATMA_F583668F-FB22-497B-A99E-668B4F6B511E,38,Emotionen des Leids,negativ,49735,Mitleid,"Auß waß Vrsach mueß doch dieser Vngetrewe den verzweiffleten entschluß zu sterben gefasset haben, villeicht  auß rewe, das er mich betrogen. Ach das mitleiden gegen ihm überwiget beÿ mir den Haß vnd die rache.","['Auß', 'waß', 'Vrsach', 'mueß', 'doch', 'dieser', 'Vngetrewe', 'den', 'verzweiffleten', 'entschluß', 'zu', 'sterben', 'gefasset', 'haben', ',', 'villeicht', 'auß', 'rewe', ',', 'das', 'er', 'mich', 'betrogen', '.', 'Ach', 'das', 'mitleiden', 'gegen', 'ihm', 'überwiget', 'beÿ', 'mir', 'den', 'Haß', 'vnd', 'die', 'rache', '.']",
217,,,"['honoria', 'unbekannt']",,,CE,positiv,50519,CATMA_4C92CD5E-DBE6-4E9A-ABE0-D81E2EC8BC67,18,Emotionen der Zuneigung,positiv,50419,Liebe,"Ach das mir dieser Befehl ertheillet wurde, mit waß für einen liebes=Eÿffer wolt ich ihm vollziehen.","['Ach', 'das', 'mir', 'dieser', 'Befehl', 'ertheillet', 'wurde', ',', 'mit', 'waß', 'für', 'einen', 'liebes=Eÿffer', 'wolt', 'ich', 'ihm', 'vollziehen', '.']",
218,,,,,,CE,positiv,50736,CATMA_C41D0CDC-4EDA-411D-8C74-FDBD9C1201DF,40,Emotionen der Zuneigung,positiv,50527,Lust,"Ich gewiß auch, dan es wässern mir die Zähn so wohl nach diesen holdseeligen leckher=büsel als dem Feldherrn. Ich wolt mich schier noch ein mahl brigeln lassen, wan ich nur eine nacht beÿ ihr schlaffen könte.
","['Ich', 'gewiß', 'auch', ',', 'dan', 'es', 'wässern', 'mir', 'die', 'Zähn', 'so', 'wohl', 'nach', 'diesen', 'holdseeligen', 'leckher=büsel', 'als', 'dem', 'Feldherrn', '.', 'Ich', 'wolt', 'mich', 'schier', 'noch', 'ein', 'mahl', 'brigeln', 'lassen', ',', 'wan', 'ich', 'nur', 'eine', 'nacht', 'beÿ', 'ihr', 'schlaffen', 'könte', '.']",
219,,,,,,CE,negativ,50834,CATMA_002FB25B-1B82-4563-8733-B6C6ACB1D722,17,Emotionen des Leids,negativ,50758,Leid,"Ach waß soll ich Thuen, soll ich dem Befehl der natur oder der liebe folgen?","['Ach', 'waß', 'soll', 'ich', 'Thuen', ',', 'soll', 'ich', 'dem', 'Befehl', 'der', 'natur', 'oder', 'der', 'liebe', 'folgen', '?']",
220,,,,,,CE,negativ,51267,CATMA_C6079730-92A2-4E7E-A6E1-462DCED3AC9E,44,Emotionen des Leids,negativ,51003,Leid,"Ach meine Hertzens=schwester, wüstet ihr, waß für ein Grausamer noth Zwang mich verhindert euer Verlangen zu erfüllen, ihr wurdet auser Zweiffel über disen meinen Vngehorsam gegen euch nicht allein auch nicht entristen, sondern selben auch hochlich an mir Preÿsen.","['Ach', 'meine', 'Hertzens=schwester', ',', 'wüstet', 'ihr', ',', 'waß', 'für', 'ein', 'Grausamer', 'noth', 'Zwang', 'mich', 'verhindert', 'euer', 'Verlangen', 'zu', 'erfüllen', ',', 'ihr', 'wurdet', 'auser', 'Zweiffel', 'über', 'disen', 'meinen', 'Vngehorsam', 'gegen', 'euch', 'nicht', 'allein', 'auch', 'nicht', 'entristen', ',', 'sondern', 'selben', 'auch', 'hochlich', 'an', 'mir', 'Preÿsen', '.']",
221,torismondo,,,,,CE,negativ,51324,CATMA_95B9D14D-797D-4D17-9490-67CCEBFE1B5A,12,Emotionen des Leids,negativ,51268,Leid,"Weinet vnd siehet bald dem Vatter, bald die Honoria an.
","['Weinet', 'vnd', 'siehet', 'bald', 'dem', 'Vatter', ',', 'bald', 'die', 'Honoria', 'an', '.']",
222,,,,,,CE,positiv,51434,CATMA_D88D2320-D11B-4218-A98F-43F9EEA71D3F,20,Emotionen der Zuneigung,positiv,51338,Liebe,"Ach ich kan nicht vergnügt sterben, es seÿ dan, das ihr mein frewdt zu leben euch entschlüsset.
","['Ach', 'ich', 'kan', 'nicht', 'vergnügt', 'sterben', ',', 'es', 'seÿ', 'dan', ',', 'das', 'ihr', 'mein', 'frewdt', 'zu', 'leben', 'euch', 'entschlüsset', '.']",
223,,,,,,CE,positiv,51533,CATMA_2C50E5D6-369B-486E-A68B-5AB32B48ECE0,20,Emotionen der Zuneigung,positiv,51447,Liebe,"Ach ich kan vnmöglich leben, es seÿ dan, das ihr mit mir von den Todt befreÿet werdet.","['Ach', 'ich', 'kan', 'vnmöglich', 'leben', ',', 'es', 'seÿ', 'dan', ',', 'das', 'ihr', 'mit', 'mir', 'von', 'den', 'Todt', 'befreÿet', 'werdet', '.']",
224,,,,Ereignis,,CE,negativ,51533,CATMA_CBCABAC3-1CEA-4B86-A710-A3D0091E3848,20,Emotionen des Leids,negativ,51447,Leid,"Ach ich kan vnmöglich leben, es seÿ dan, das ihr mit mir von den Todt befreÿet werdet.","['Ach', 'ich', 'kan', 'vnmöglich', 'leben', ',', 'es', 'seÿ', 'dan', ',', 'das', 'ihr', 'mit', 'mir', 'von', 'den', 'Todt', 'befreÿet', 'werdet', '.']",
225,,,,,,CE,positiv,51774,CATMA_2ED050FA-3609-4EE5-963B-68A10F67337B,43,Emotionen der Zuneigung,positiv,51544,Liebe,"Torismondo! wofern ihr ewre schwester bereden kennet meine lieb mit gegen liebe zu belohnen, so verspreche ich euch dieses vnglickhseeligen leben, blos weill er ewer freind ist, beÿ dem Attila, wo es anderst möglich auß zu bitten.","['Torismondo', '!', 'wofern', 'ihr', 'ewre', 'schwester', 'bereden', 'kennet', 'meine', 'lieb', 'mit', 'gegen', 'liebe', 'zu', 'belohnen', ',', 'so', 'verspreche', 'ich', 'euch', 'dieses', 'vnglickhseeligen', 'leben', ',', 'blos', 'weill', 'er', 'ewer', 'freind', 'ist', ',', 'beÿ', 'dem', 'Attila', ',', 'wo', 'es', 'anderst', 'möglich', 'auß', 'zu', 'bitten', '.']",
226,,,,,,CE,positiv,51774,CATMA_462C9200-AA81-46FB-BC86-C8AD47AC39E6,27,Emotionen der Zuneigung,positiv,51637,Freundschaft,"so verspreche ich euch dieses vnglickhseeligen leben, blos weill er ewer freind ist, beÿ dem Attila, wo es anderst möglich auß zu bitten.","['so', 'verspreche', 'ich', 'euch', 'dieses', 'vnglickhseeligen', 'leben', ',', 'blos', 'weill', 'er', 'ewer', 'freind', 'ist', ',', 'beÿ', 'dem', 'Attila', ',', 'wo', 'es', 'anderst', 'möglich', 'auß', 'zu', 'bitten', '.']",
227,,,,,,CE,negativ,52265,CATMA_216CBDF4-2AB0-423A-8D6D-CDE90AD193C0,55,Emotionen des Leids,negativ,51915,Leid,Auf was für eine ewsserste prob stellestu ô wiederwertiges glickh meine Tugend. Soll ich meinen Vattern sterben sehen? oder soll ich meines seÿthen=buhlers vnterhandler beÿ meiner eÿgenen liebsten werden? Ach es ist mir beides vnmöglich! Vnd doch ist es eine vnwidertreibliche nothwendigkeit zu einen auß diesen beÿden Eusersten mich zu entschliessen,"['Auf', 'was', 'für', 'eine', 'ewsserste', 'prob', 'stellestu', 'ô', 'wiederwertiges', 'glickh', 'meine', 'Tugend', '.', 'Soll', 'ich', 'meinen', 'Vattern', 'sterben', 'sehen', '?', 'oder', 'soll', 'ich', 'meines', 'seÿthen=buhlers', 'vnterhandler', 'beÿ', 'meiner', 'eÿgenen', 'liebsten', 'werden', '?', 'Ach', 'es', 'ist', 'mir', 'beides', 'vnmöglich', '!', 'Vnd', 'doch', 'ist', 'es', 'eine', 'vnwidertreibliche', 'nothwendigkeit', 'zu', 'einen', 'auß', 'diesen', 'beÿden', 'Eusersten', 'mich', 'zu', 'entschliessen']",
228,,,,,,CE,positiv,52119,CATMA_3C31629F-AF8E-4C69-B88E-D8B29F40E264,12,Emotionen der Zuneigung,positiv,52034,Liebe,oder soll ich meines seÿthen=buhlers vnterhandler beÿ meiner eÿgenen liebsten werden?,"['oder', 'soll', 'ich', 'meines', 'seÿthen=buhlers', 'vnterhandler', 'beÿ', 'meiner', 'eÿgenen', 'liebsten', 'werden', '?']",
229,orontes,,,,,CE,positiv,52404,CATMA_ECE75C16-265A-42CC-B38C-514C2731324F,9,Emotionen der Zuneigung,positiv,52352,Liebe,"oder meine liebe bey deiner schwester zu befördern?
","['oder', 'meine', 'liebe', 'bey', 'deiner', 'schwester', 'zu', 'befördern', '?']",
230,,,,Ereignis,,CE,negativ,52500,CATMA_256AC808-4D99-4495-BC17-605DC06DD80F,16,Emotionen des Leids,negativ,52417,Leid,"Die wahl ist hier gleich, das erst ist mir vnueranthwortlich, das andere vnmöglich.","['Die', 'wahl', 'ist', 'hier', 'gleich', ',', 'das', 'erst', 'ist', 'mir', 'vnueranthwortlich', ',', 'das', 'andere', 'vnmöglich', '.']",
231,,,,,,CE,negativ,53058,CATMA_FE6F5E47-66B9-4D7B-B457-A3236EBA32F1,59,Emotionen des Leids,negativ,52734,Leid,"Ach solte ich meinen Vatter sterben sehen, da ich ihm doch erretten kan? Nein, nein, haltet ein ô feld herr. Ich bin bereith alle meine wolredenheit vnd Vermögen zur beförderung ewrer liebe anzuwenden. Ach schwester nicht versaget den ienigen ewre gunst, dessen hertz ihr mit den pfeil einer vnheÿlsamen liebe verwundet habt","['Ach', 'solte', 'ich', 'meinen', 'Vatter', 'sterben', 'sehen', ',', 'da', 'ich', 'ihm', 'doch', 'erretten', 'kan', '?', 'Nein', ',', 'nein', ',', 'haltet', 'ein', 'ô', 'feld', 'herr', '.', 'Ich', 'bin', 'bereith', 'alle', 'meine', 'wolredenheit', 'vnd', 'Vermögen', 'zur', 'beförderung', 'ewrer', 'liebe', 'anzuwenden', '.', 'Ach', 'schwester', 'nicht', 'versaget', 'den', 'ienigen', 'ewre', 'gunst', ',', 'dessen', 'hertz', 'ihr', 'mit', 'den', 'pfeil', 'einer', 'vnheÿlsamen', 'liebe', 'verwundet', 'habt']",
232,,,,,,CE,positiv,52842,CATMA_B3367346-2FC7-40A4-BD5C-3E008D53B96A,25,Emotionen der Zuneigung,positiv,52734,Liebe,"Ach solte ich meinen Vatter sterben sehen, da ich ihm doch erretten kan? Nein, nein, haltet ein ô feld herr.","['Ach', 'solte', 'ich', 'meinen', 'Vatter', 'sterben', 'sehen', ',', 'da', 'ich', 'ihm', 'doch', 'erretten', 'kan', '?', 'Nein', ',', 'nein', ',', 'haltet', 'ein', 'ô', 'feld', 'herr', '.']",
233,,,,,,CE,positiv,53058,CATMA_884348D4-A6F0-408B-B6A9-29B7565B5690,34,Emotionen der Zuneigung,positiv,52843,Liebe,"Ich bin bereith alle meine wolredenheit vnd Vermögen zur beförderung ewrer liebe anzuwenden. Ach schwester nicht versaget den ienigen ewre gunst, dessen hertz ihr mit den pfeil einer vnheÿlsamen liebe verwundet habt","['Ich', 'bin', 'bereith', 'alle', 'meine', 'wolredenheit', 'vnd', 'Vermögen', 'zur', 'beförderung', 'ewrer', 'liebe', 'anzuwenden', '.', 'Ach', 'schwester', 'nicht', 'versaget', 'den', 'ienigen', 'ewre', 'gunst', ',', 'dessen', 'hertz', 'ihr', 'mit', 'den', 'pfeil', 'einer', 'vnheÿlsamen', 'liebe', 'verwundet', 'habt']",
234,torismondo,,"['honoria', 'unbekannt']",,negativ,CE,positiv,53140,CATMA_BA5C4E87-46C1-497B-8852-5DAE1ECBB556,13,Emotionen der Zuneigung,negativ,53068,Liebe,"In dem mein mund dieses auspricht, stirbt vor verzweifflung mein hertz.
","['In', 'dem', 'mein', 'mund', 'dieses', 'auspricht', ',', 'stirbt', 'vor', 'verzweifflung', 'mein', 'hertz', '.']",
235,torismondo,,,,,CE,negativ,53140,CATMA_1C033846-9B4C-443D-8FA1-1056E4E08A5D,13,Emotionen des Leids,negativ,53068,Leid,"In dem mein mund dieses auspricht, stirbt vor verzweifflung mein hertz.
","['In', 'dem', 'mein', 'mund', 'dieses', 'auspricht', ',', 'stirbt', 'vor', 'verzweifflung', 'mein', 'hertz', '.']",
236,,,,,,CE,Emotionale Bewegtheit,53265,CATMA_BE614A99-DD6B-4B1C-8698-B98AC94278EF,24,Emotionale Bewegtheit,Emotionale Bewegtheit,53150,Emotionale Bewegtheit,"Wie Torismondo ist es ewer ernst, waß ihr von mir verlanget? williget ihr ein, das ich den feldherrn lieben solle?
","['Wie', 'Torismondo', 'ist', 'es', 'ewer', 'ernst', ',', 'waß', 'ihr', 'von', 'mir', 'verlanget', '?', 'williget', 'ihr', 'ein', ',', 'das', 'ich', 'den', 'feldherrn', 'lieben', 'solle', '?']",
237,,,,,,CE,negativ,53518,CATMA_5AC53E70-8EB7-412B-BEC6-DE2F71018472,49,Emotionen des Leids,negativ,53278,Leid,"O schmertz waß antworthe ich, sage ich nein, so tödte ich meinen Vatter, sage ich ia, so beleidige ich die wahrheit, vnd verliehre meine liebste, doch es brauchet hier kein erwegen, man erhalte dessen leben, welchem man alles schuldig ist.
","['O', 'schmertz', 'waß', 'antworthe', 'ich', ',', 'sage', 'ich', 'nein', ',', 'so', 'tödte', 'ich', 'meinen', 'Vatter', ',', 'sage', 'ich', 'ia', ',', 'so', 'beleidige', 'ich', 'die', 'wahrheit', ',', 'vnd', 'verliehre', 'meine', 'liebste', ',', 'doch', 'es', 'brauchet', 'hier', 'kein', 'erwegen', ',', 'man', 'erhalte', 'dessen', 'leben', ',', 'welchem', 'man', 'alles', 'schuldig', 'ist', '.']",
238,,,,,negativ,CE,positiv,53422,CATMA_F8087DD4-DAC3-4F07-8DB9-539284757938,10,Emotionen der Zuneigung,negativ,53364,Liebe,"so beleidige ich die wahrheit, vnd verliehre meine liebste","['so', 'beleidige', 'ich', 'die', 'wahrheit', ',', 'vnd', 'verliehre', 'meine', 'liebste']",
239,,,,,,CE,negativ,53769,CATMA_3B97A37B-87C0-44CF-9748-728F074DD781,21,Emotionen des Leids,negativ,53645,Leid,"Ja schwester, die schuldigkeit der natur zwinget mich wider meinen willen euch disen für mich grausamen rath zu ertheillen.
","['Ja', 'schwester', ',', 'die', 'schuldigkeit', 'der', 'natur', 'zwinget', 'mich', 'wider', 'meinen', 'willen', 'euch', 'disen', 'für', 'mich', 'grausamen', 'rath', 'zu', 'ertheillen', '.']",
240,,,,,,CE,negativ,53960,CATMA_C942D7AA-4C0A-477E-A7CE-16685F774380,32,Emotionen der Ablehnung,negativ,53779,Abscheu,"Nun erkenne ich sonnenklar, das diser Vndanckhbahre nichts als Vntrew gegen mir in seinen buesen hege, in deme es ihm wenig betrübet zu seines Seÿthen=buhlers liebe mich zu bereden.","['Nun', 'erkenne', 'ich', 'sonnenklar', ',', 'das', 'diser', 'Vndanckhbahre', 'nichts', 'als', 'Vntrew', 'gegen', 'mir', 'in', 'seinen', 'buesen', 'hege', ',', 'in', 'deme', 'es', 'ihm', 'wenig', 'betrübet', 'zu', 'seines', 'Seÿthen=buhlers', 'liebe', 'mich', 'zu', 'bereden', '.']",
