,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
512,,,,,,,VH,positiv,218775,CATMA_52D0B808-4E5E-462E-B6CE-92FF25F5B890,31,Emotionen der Freude,positiv,218631,Schadenfreude,"Wenn das Gebauer fertig wäre / so dürften wir ihm nur im Lande herum führen / ich weiß / die Leute geben Geld / daß sie den Vogel sehen könten.
","['Wenn', 'das', 'Gebauer', 'fertig', 'wäre', '/', 'so', 'dürften', 'wir', 'ihm', 'nur', 'im', 'Lande', 'herum', 'führen', '/', 'ich', 'weiß', '/', 'die', 'Leute', 'geben', 'Geld', '/', 'daß', 'sie', 'den', 'Vogel', 'sehen', 'könten', '.']"
513,,,,,,,VH,negativ,219207,CATMA_42CEA207-A6D9-440A-B1CF-DE3F96BF5B7B,33,Emotionen des Leids,negativ,219050,Leid,"Ach wer itzt ein Bandit wäre / so hieng ich doch an freyen lichten Galgen: wo ich hinter den Hüner-Steige kriechen soll / so thu ich mir selber ein Leid an.
","['Ach', 'wer', 'itzt', 'ein', 'Bandit', 'wäre', '/', 'so', 'hieng', 'ich', 'doch', 'an', 'freyen', 'lichten', 'Galgen', ':', 'wo', 'ich', 'hinter', 'den', 'Hüner-Steige', 'kriechen', 'soll', '/', 'so', 'thu', 'ich', 'mir', 'selber', 'ein', 'Leid', 'an', '.']"
514,,,,,,,VH,positiv,219402,CATMA_A24F0688-3329-485A-8F4F-3667059AF002,16,Emotionen der Freude,positiv,219330,Schadenfreude,So wil ichs auch den Schelmen zum Possen thun / und wil kein Wort reden.,"['So', 'wil', 'ichs', 'auch', 'den', 'Schelmen', 'zum', 'Possen', 'thun', '/', 'und', 'wil', 'kein', 'Wort', 'reden', '.']"
515,,,,,,,VH,positiv,219578,CATMA_251B55F0-7C97-40C3-ACD0-5B11FCC530D7,14,Emotionen der Freude,positiv,219512,Schadenfreude,"Nu Vögelgen singe wie du wilt / ich habe nichts mehr zu arbeiten.
","['Nu', 'Vögelgen', 'singe', 'wie', 'du', 'wilt', '/', 'ich', 'habe', 'nichts', 'mehr', 'zu', 'arbeiten', '.']"
516,,,,,,,VH,positiv,219681,CATMA_D78DE778-42AB-4EA1-BD6E-73F09168CAC1,19,Emotionen der Freude,positiv,219586,Schadenfreude,"Und wilstu mir was zum Trinckgelde pfeiffen / so hastu Zeit / sonst ist mein Weg der weiteste.
","['Und', 'wilstu', 'mir', 'was', 'zum', 'Trinckgelde', 'pfeiffen', '/', 'so', 'hastu', 'Zeit', '/', 'sonst', 'ist', 'mein', 'Weg', 'der', 'weiteste', '.']"
517,,,,,,,VH,positiv,221931,CATMA_0A229EB0-D6DD-47F1-9EB8-DC77C894C119,28,Emotionen der Freude,positiv,221793,Schadenfreude,"Du Kerle / kreuch so lange hinein / als ich drin gestecket habe / und sage darnach / ob ich mit gutem Gewissen wieder nein kriechen kan ?
","['Du', 'Kerle', '/', 'kreuch', 'so', 'lange', 'hinein', '/', 'als', 'ich', 'drin', 'gestecket', 'habe', '/', 'und', 'sage', 'darnach', '/', 'ob', 'ich', 'mit', 'gutem', 'Gewissen', 'wieder', 'nein', 'kriechen', 'kan', '?']"
518,,,allegro,,,,VH,negativ,221989,CATMA_853F2181-270B-4F17-8494-9B809B641015,10,Emotionen der Ablehnung,negativ,221942,Ärger,"Ich verstehe die Vexierey so lang als ich wil.
","['Ich', 'verstehe', 'die', 'Vexierey', 'so', 'lang', 'als', 'ich', 'wil', '.']"
519,,,,,,,VH,positiv,222126,CATMA_D4AA45DB-FB7E-42B0-8A3A-2F226C52644A,28,Emotionen der Freude,positiv,221999,Schadenfreude,"Und ich leide so viel als ich wil. Höre Bernheuter / kreuch mir flugs in das Gebauer / und erwarte nicht / biß ich böse werde.
","['Und', 'ich', 'leide', 'so', 'viel', 'als', 'ich', 'wil', '.', 'Höre', 'Bernheuter', '/', 'kreuch', 'mir', 'flugs', 'in', 'das', 'Gebauer', '/', 'und', 'erwarte', 'nicht', '/', 'biß', 'ich', 'böse', 'werde', '.']"
520,,,allegro,,,,VH,negativ,222161,CATMA_EB184A9F-8191-4C0A-9AEA-073A3D698979,5,Emotionen der Ablehnung,negativ,222137,Ärger,"Ich wils aber erwarten.
","['Ich', 'wils', 'aber', 'erwarten', '.']"
521,,,girolomo,,,,VH,positiv,222197,CATMA_B4E61243-39A2-447C-BB55-D6DA58701AF4,6,Emotionen der Freude,positiv,222171,Schadenfreude,"Und ich wil zuvor kommen.
","['Und', 'ich', 'wil', 'zuvor', 'kommen', '.']"
522,,impliziter Autor,,,,,VH,positiv,222281,CATMA_D750D309-9243-43D6-B459-A0C4700F0E15,15,Emotionen der Freude,positiv,222198,Schadenfreude,Sie schlagen sich / Allegro steckt Girolomo in das Gebauer und schlept ihn hinein .,"['Sie', 'schlagen', 'sich', '/', 'Allegro', 'steckt', 'Girolomo', 'in', 'das', 'Gebauer', 'und', 'schlept', 'ihn', 'hinein', '.']"
523,roderigo,,"['arpaja', 'formaggio']",,,,VH,negativ,222388,CATMA_4535C8B6-5658-455A-B677-4C88E168168C_0,6,Emotionen der Angst,negativ,222352,Angst,"Die Sache scheinet sehr verdächtig.
","['Die', 'Sache', 'scheinet', 'sehr', 'verdächtig', '.']"
524,roderigo,,"['arpaja', 'formaggio']",,,,VH,negativ,222603,CATMA_4535C8B6-5658-455A-B677-4C88E168168C_1,16,Emotionen der Angst,negativ,222522,Angst,"Wie kan es möglich seyn / daß meine ärgste Feinde bey mir um AuDiENtz anhalten ?
","['Wie', 'kan', 'es', 'möglich', 'seyn', '/', 'daß', 'meine', 'ärgste', 'Feinde', 'bey', 'mir', 'um', 'AuDiENtz', 'anhalten', '?']"
525,roderigo,,"['arpaja', 'formaggio']",,,,VH,negativ,222922,CATMA_4535C8B6-5658-455A-B677-4C88E168168C_2,19,Emotionen der Angst,negativ,222817,Angst,"Ich sage nochmahls / es ist sehr verdächtig: Sonderlich weil sie gantz allein ihren Vortrag thun wollen.
","['Ich', 'sage', 'nochmahls', '/', 'es', 'ist', 'sehr', 'verdächtig', ':', 'Sonderlich', 'weil', 'sie', 'gantz', 'allein', 'ihren', 'Vortrag', 'thun', 'wollen', '.']"
526,,torrecuso,roderigo,,,,VH,negativ,222705,CATMA_8CD27169-7EBB-415C-9BE4-DA96436B31FE,17,Emotionen der Ablehnung,negativ,222615,Abscheu,So viel ihr Gesichte mit sich bringet / so dürffen sie nicht als Feinde angenommen werden.,"['So', 'viel', 'ihr', 'Gesichte', 'mit', 'sich', 'bringet', '/', 'so', 'dürffen', 'sie', 'nicht', 'als', 'Feinde', 'angenommen', 'werden', '.']"
527,roderigo,torrecuso,"['arpaja', 'formaggio']",,,,VH,negativ,222968,CATMA_5FFC0D77-8707-43FE-AA9C-CE1B5B476372,7,Emotionen der Angst,negativ,222934,Angst,Es ist keine Gefahr zu befürchten:,"['Es', 'ist', 'keine', 'Gefahr', 'zu', 'befürchten', ':']"
528,,,,,,,VH,Emotionale Bewegtheit,223330,CATMA_562A124A-64D8-46A0-857B-73A56388B6A4,6,Emotionale Bewegtheit,Emotionale Bewegtheit,223290,Emotionale Bewegtheit,Ich schwebe zwischen Furcht und Hoffnung,"['Ich', 'schwebe', 'zwischen', 'Furcht', 'und', 'Hoffnung']"
529,,,masaniello,,,,VH,negativ,224479,CATMA_C4873EC6-8B37-4D99-B91F-10C238B85ECB,6,Emotionen des Leids,negativ,224448,Leid,Ich muß mich desto mehr schämen,"['Ich', 'muß', 'mich', 'desto', 'mehr', 'schämen']"
530,roderigo,,,,,,VH,negativ,224677,CATMA_8ED86798-0592-49C9-9F9D-73CB7DB1BEE0,10,Emotionen des Leids,negativ,224617,Mitleid,achl euer ExcELLENtz erbarme sich doch über diese gute Stadt,"['achl', 'euer', 'ExcELLENtz', 'erbarme', 'sich', 'doch', 'über', 'diese', 'gute', 'Stadt']"
531,,,,,,,VH,positiv,224947,CATMA_84BAB521-5276-403D-A910-8E18295D21CC,36,Emotionen der Freude,positiv,224768,Schadenfreude,"Ihr guten Leute / es hat mich niemand gefraget / wie das reissende Thier loß gelassen ward: Warum soll ich nun das meiste dabey thun / da euch das Thier zu Schaden herum läufft ?
","['Ihr', 'guten', 'Leute', '/', 'es', 'hat', 'mich', 'niemand', 'gefraget', '/', 'wie', 'das', 'reissende', 'Thier', 'loß', 'gelassen', 'ward', ':', 'Warum', 'soll', 'ich', 'nun', 'das', 'meiste', 'dabey', 'thun', '/', 'da', 'euch', 'das', 'Thier', 'zu', 'Schaden', 'herum', 'läufft', '?']"
532,,,,,,,VH,positiv,226501,CATMA_3596917D-A08A-42F0-AF20-8BE83317B0CC,38,Emotionen der Freude,positiv,226274,Freude,"So muß die Narrheit eines einzigen Bubens den Fehler unserer Klugheit wieder gut machen / und also wird die Welt aus ihrer Verwunderung gesetzet werden / warum wir bißhero so viel Excesse mit ziemlicher Gedult vertragen haben.
","['So', 'muß', 'die', 'Narrheit', 'eines', 'einzigen', 'Bubens', 'den', 'Fehler', 'unserer', 'Klugheit', 'wieder', 'gut', 'machen', '/', 'und', 'also', 'wird', 'die', 'Welt', 'aus', 'ihrer', 'Verwunderung', 'gesetzet', 'werden', '/', 'warum', 'wir', 'bißhero', 'so', 'viel', 'Excesse', 'mit', 'ziemlicher', 'Gedult', 'vertragen', 'haben', '.']"
533,,,,,,,VH,negativ,226675,CATMA_1FAD9142-4B5B-4FF6-9102-059AB55F4E27,23,Emotionen der Angst,negativ,226551,Angst,"Ihr ExCELLENtz ist noch eine Gewalt übrig / die uns beschützen kan / so wolle sie dem gäntzlichen Ruin des Adels Vorkommen.
","['Ihr', 'ExCELLENtz', 'ist', 'noch', 'eine', 'Gewalt', 'übrig', '/', 'die', 'uns', 'beschützen', 'kan', '/', 'so', 'wolle', 'sie', 'dem', 'gäntzlichen', 'Ruin', 'des', 'Adels', 'Vorkommen', '.']"
534,,,,,,,VH,negativ,226707,CATMA_60990DC2-C6DD-44A2-BF1F-D2255425CE3D,5,Emotionen des Leids,negativ,226683,Leid,Wir haben viel gelitten:,"['Wir', 'haben', 'viel', 'gelitten', ':']"
535,,,,,,,VH,negativ,226773,CATMA_0048F797-AE5F-416B-9F48-1B479B601DC2,13,Emotionen der Ablehnung,negativ,226708,Ärger,"Doch wer uns mehr Gedult abfodert / der zwinget uns zur Raserey.
","['Doch', 'wer', 'uns', 'mehr', 'Gedult', 'abfodert', '/', 'der', 'zwinget', 'uns', 'zur', 'Raserey', '.']"
536,,,,,,,VH,negativ,227153,CATMA_DB4A8096-86A8-4674-BF63-D46F7A77CB9F,16,Emotionen der Ablehnung,negativ,227049,Ärger,"Der auffgeblasene Fischer-GENERAL beschuldiget uns / als wäre ihm etwas an seiner Ehre versaget worden.
","['Der', 'auffgeblasene', 'Fischer-GENERAL', 'beschuldiget', 'uns', '/', 'als', 'wäre', 'ihm', 'etwas', 'an', 'seiner', 'Ehre', 'versaget', 'worden', '.']"
537,,,,,,,VH,negativ,227300,CATMA_4AF9324F-4927-41ED-95D0-CC328360763A,26,Emotionen der Ablehnung,negativ,227161,Ärger,"Und weil ich Königlicher Stallmeister bin / so hat er gar übel empfunden / daß ich die Königliche Pferde so bald nicht habe folgen lassen.
","['Und', 'weil', 'ich', 'Königlicher', 'Stallmeister', 'bin', '/', 'so', 'hat', 'er', 'gar', 'übel', 'empfunden', '/', 'daß', 'ich', 'die', 'Königliche', 'Pferde', 'so', 'bald', 'nicht', 'habe', 'folgen', 'lassen', '.']"
538,,,,,,,VH,negativ,227503,CATMA_CE4289E3-D5BE-4EA7-B787-C12CAB73E449,12,Emotionen des Leids,negativ,227428,Leid,Ach! ihr ExcELLENtz gedencken doch ob ein Hertzog dergleichen erfahren hatl,"['Ach', '!', 'ihr', 'ExcELLENtz', 'gedencken', 'doch', 'ob', 'ein', 'Hertzog', 'dergleichen', 'erfahren', 'hatl']"
539,,,,,,,VH,negativ,227731,CATMA_1B40F895-E99C-4338-B222-D3BA64CEEE61,26,Emotionen der Angst,negativ,227584,Angst,"Also kommen wir in unserm letzten Elende / und wollen Heber tausend mahl todt seyn / als daß wir in einen unerträglichen Schimpff willigen solten.
","['Also', 'kommen', 'wir', 'in', 'unserm', 'letzten', 'Elende', '/', 'und', 'wollen', 'Heber', 'tausend', 'mahl', 'todt', 'seyn', '/', 'als', 'daß', 'wir', 'in', 'einen', 'unerträglichen', 'Schimpff', 'willigen', 'solten', '.']"
540,,,,,,,VH,positiv,227971,CATMA_DE0C9AC0-B3A3-4B9B-BEAF-D50B81D54FAD,43,Emotionen der Freude,positiv,227742,Schadenfreude,"Ey du verfluchter Bube! heist dieses den Frieden gehalten / und soll uns deine Thorheit zur eusersten Schande gereichen? auf! wer ein Adeliches Hertz im Leibe hat / der greiffe zum Gewehr / biß die gifftige Bestie vertilget ist.
","['Ey', 'du', 'verfluchter', 'Bube', '!', 'heist', 'dieses', 'den', 'Frieden', 'gehalten', '/', 'und', 'soll', 'uns', 'deine', 'Thorheit', 'zur', 'eusersten', 'Schande', 'gereichen', '?', 'auf', '!', 'wer', 'ein', 'Adeliches', 'Hertz', 'im', 'Leibe', 'hat', '/', 'der', 'greiffe', 'zum', 'Gewehr', '/', 'biß', 'die', 'gifftige', 'Bestie', 'vertilget', 'ist', '.']"
0,,,,,,,ER,positiv,1619,CATMA_144D64C9-2435-4277-B90B-90C0DBE4992F,25,Emotionen der Freude,positiv,1488,Freude,"SO scheinet heute neues Glücke / Das Gestern wunder-günstig war: Ach ja wir grüssen diese Blicke / Und stellen uns zum Dancke dar.
","['SO', 'scheinet', 'heute', 'neues', 'Glücke', '/', 'Das', 'Gestern', 'wunder-günstig', 'war', ':', 'Ach', 'ja', 'wir', 'grüssen', 'diese', 'Blicke', '/', 'Und', 'stellen', 'uns', 'zum', 'Dancke', 'dar', '.']"
1,unbekannt,,,,,,ER,positiv,1671,CATMA_351E0343-564C-4F58-99BB-DD70557F3BA8,8,Emotionen der Zuneigung,positiv,1631,Verehrung,"Sie heben / was nach Tugend schmecket /
","['Sie', 'heben', '/', 'was', 'nach', 'Tugend', 'schmecket', '/']"
2,unbekannt,,unbekannt,,,,ER,positiv,1719,CATMA_67F30227-482B-4312-BE5F-A457AC1BB3F0,8,Emotionen der Zuneigung,positiv,1683,Verehrung,"Und sehn / was uns gelehrter macht.
","['Und', 'sehn', '/', 'was', 'uns', 'gelehrter', 'macht', '.']"
3,unbekannt,,,,,,ER,positiv,1767,CATMA_3A2DA325-AE6F-4EA1-BC3A-F582A4325A6D,6,Emotionen der Zuneigung,positiv,1731,Verehrung,"Weil dieses manchen Geist erwecket:
","['Weil', 'dieses', 'manchen', 'Geist', 'erwecket', ':']"
4,,unbekannt,,,,,ER,negativ,2391,CATMA_B2FEE8F9-49A6-43A8-98E5-A3CDD8BB9AF2,7,Emotionen der Ablehnung,negativ,2352,Ärger,"Hier trotzt ein Fischer seinen Herren:
","['Hier', 'trotzt', 'ein', 'Fischer', 'seinen', 'Herren', ':']"
5,,unbekannt,,,,,ER,negativ,2528,CATMA_B111D0E3-C3E4-492F-8988-71FC98E04014,6,Emotionen des Leids,negativ,2493,Leid,"Der Adel fühlt den Hertzens-Stich.
","['Der', 'Adel', 'fühlt', 'den', 'Hertzens-Stich', '.']"
6,unbekannt,,,,,,ER,positiv,2621,CATMA_3DF5C916-90D4-44C8-BDEA-9B18DBF829BC,8,Emotionen der Freude,positiv,2583,Freude,"Wie Recht und Macht den Platz behilt.
","['Wie', 'Recht', 'und', 'Macht', 'den', 'Platz', 'behilt', '.']"
7,unbekannt,chorus,,,,,ER,positiv,2905,CATMA_11B0222B-B3E9-4E64-9D13-34DE8748316F,22,Emotionen der Freude,positiv,2775,Freude,"Und stralet mit einer beständigen Gunst. So werden die blöden Gemüther gezwungen / Und opfern sich selbsten in danckbarer Brunst.
","['Und', 'stralet', 'mit', 'einer', 'beständigen', 'Gunst', '.', 'So', 'werden', 'die', 'blöden', 'Gemüther', 'gezwungen', '/', 'Und', 'opfern', 'sich', 'selbsten', 'in', 'danckbarer', 'Brunst', '.']"
8,roderigo,,,,,,ER,negativ,3031,CATMA_4DB681E3-BA46-4788-9DE5-0E506F6E01CF,10,Emotionen der Angst,negativ,2970,Angst,Es ist eine Furcht / die von Weiblicher Schwachheit entstehet,"['Es', 'ist', 'eine', 'Furcht', '/', 'die', 'von', 'Weiblicher', 'Schwachheit', 'entstehet']"
9,roderigo,,,,,,ER,negativ,3144,CATMA_4C110345-9B69-4A9D-9B3C-95AD1001F4AA,17,Emotionen der Ablehnung,negativ,3032,Abscheu," Wer seinen Halß einmahl der Regiments-Last unterworffen hat / der muß ein solches Ungewitter verachten können.
","['Wer', 'seinen', 'Halß', 'einmahl', 'der', 'Regiments-Last', 'unterworffen', 'hat', '/', 'der', 'muß', 'ein', 'solches', 'Ungewitter', 'verachten', 'können', '.']"
10,,,,,,,ER,negativ,3518,CATMA_1716544B-15B0-4AD0-800F-F44E4FAB9D6F,63,Emotionen der Angst,negativ,3155,Angst,"Ich wolte wünschen / daß meine Furcht aus Weiblicher Schwachheit entstanden wäre; allein / ich höre solche Zeitung / darüber ich vor Angst zerspringen möchte: ach wer wil dem rasenden Volcke wiederstehen! Ist uns und unserer Familie der unglückselige Tod zu Neapolis bestirnt / und sollen wir das jenige / was andere verschuldet haben / mit unserm Blute büssen ?
","['Ich', 'wolte', 'wünschen', '/', 'daß', 'meine', 'Furcht', 'aus', 'Weiblicher', 'Schwachheit', 'entstanden', 'wäre', ';', 'allein', '/', 'ich', 'höre', 'solche', 'Zeitung', '/', 'darüber', 'ich', 'vor', 'Angst', 'zerspringen', 'möchte', ':', 'ach', 'wer', 'wil', 'dem', 'rasenden', 'Volcke', 'wiederstehen', '!', 'Ist', 'uns', 'und', 'unserer', 'Familie', 'der', 'unglückselige', 'Tod', 'zu', 'Neapolis', 'bestirnt', '/', 'und', 'sollen', 'wir', 'das', 'jenige', '/', 'was', 'andere', 'verschuldet', 'haben', '/', 'mit', 'unserm', 'Blute', 'büssen', '?']"
11,,,,,,,ER,negativ,3583,CATMA_89FD5DC3-0017-4099-811E-9A732E966001,9,Emotionen der Ablehnung,negativ,3529,Abscheu,"Ihr Liebden beschämen mich mit der unzeitigen Furcht.
","['Ihr', 'Liebden', 'beschämen', 'mich', 'mit', 'der', 'unzeitigen', 'Furcht', '.']"
12,,,,,,,ER,negativ,4035,CATMA_8D385A6D-329C-4BB6-B6E8-8D3399B481E0,80,Emotionen der Angst,negativ,3594,Angst,"Ihr Liebden halten mir es zu Gnaden / daß ich spreche / die Furcht sey etwas langsam: Ach! ich sehe mein Verderben schon vor Augen! und weil doch so viel hundert tausend Menschen nach unserm Blute durstig sind / so gebe doch der barmhertzige Himmel / daß ich zu erst einen tödlichen Stoß bekommen möge / ehe ich den Tod meiner hertzliebsten Kinder / und so dan auch das euserste Unglück meines Hertzgeliebtesten Ehe-Gemahls anschauen müsse.
","['Ihr', 'Liebden', 'halten', 'mir', 'es', 'zu', 'Gnaden', '/', 'daß', 'ich', 'spreche', '/', 'die', 'Furcht', 'sey', 'etwas', 'langsam', ':', 'Ach', '!', 'ich', 'sehe', 'mein', 'Verderben', 'schon', 'vor', 'Augen', '!', 'und', 'weil', 'doch', 'so', 'viel', 'hundert', 'tausend', 'Menschen', 'nach', 'unserm', 'Blute', 'durstig', 'sind', '/', 'so', 'gebe', 'doch', 'der', 'barmhertzige', 'Himmel', '/', 'daß', 'ich', 'zu', 'erst', 'einen', 'tödlichen', 'Stoß', 'bekommen', 'möge', '/', 'ehe', 'ich', 'den', 'Tod', 'meiner', 'hertzliebsten', 'Kinder', '/', 'und', 'so', 'dan', 'auch', 'das', 'euserste', 'Unglück', 'meines', 'Hertzgeliebtesten', 'Ehe-Gemahls', 'anschauen', 'müsse', '.']"
13,,,,,,,ER,negativ,4033,CATMA_DC1A5E84-9E00-413F-B614-7D651875C7BA,20,Emotionen des Leids,negativ,3897,Leid, ehe ich den Tod meiner hertzliebsten Kinder / und so dan auch das euserste Unglück meines Hertzgeliebtesten Ehe-Gemahls anschauen müsse,"['ehe', 'ich', 'den', 'Tod', 'meiner', 'hertzliebsten', 'Kinder', '/', 'und', 'so', 'dan', 'auch', 'das', 'euserste', 'Unglück', 'meines', 'Hertzgeliebtesten', 'Ehe-Gemahls', 'anschauen', 'müsse']"
14,,,,,,,ER,negativ,4311,CATMA_339E1FBF-CB5A-48E2-B138-B29095C67CD6,18,Emotionen der Angst,negativ,4206,Verzweiflung,Ich sehe bey dem gegenwärtigen Zustande nichts / als einen geschwinden Tod / oder ein dienstbares Leben. ,"['Ich', 'sehe', 'bey', 'dem', 'gegenwärtigen', 'Zustande', 'nichts', '/', 'als', 'einen', 'geschwinden', 'Tod', '/', 'oder', 'ein', 'dienstbares', 'Leben', '.']"
15,,,,,,,ER,positiv,4470,CATMA_82623DB2-AECF-4572-B84F-73C1FD4D2389,27,Emotionen der Zuneigung,positiv,4311,Liebe,"Nun weiß ich wohl / wie mein Stand / meine Ehre und meine inbrünstige Liebe gegen den Hertzgeliebtesten Ehegemahl aus zweyen Übeln das geringste erwehlen sol.
","['Nun', 'weiß', 'ich', 'wohl', '/', 'wie', 'mein', 'Stand', '/', 'meine', 'Ehre', 'und', 'meine', 'inbrünstige', 'Liebe', 'gegen', 'den', 'Hertzgeliebtesten', 'Ehegemahl', 'aus', 'zweyen', 'Übeln', 'das', 'geringste', 'erwehlen', 'sol', '.']"
16,roderigo,,,,,,ER,negativ,4642,CATMA_EEA852F2-F688-4307-9A74-2E52EB0C432E,22,Emotionen der Ablehnung,negativ,4526,Abscheu," und wenn es zum eusersten komt / so wird dem Volcke viel versprochen / das man hernach desto weniger halten darff.
","['und', 'wenn', 'es', 'zum', 'eusersten', 'komt', '/', 'so', 'wird', 'dem', 'Volcke', 'viel', 'versprochen', '/', 'das', 'man', 'hernach', 'desto', 'weniger', 'halten', 'darff', '.']"
17,,,,,,,ER,negativ,5023,CATMA_9F54BE25-F178-4DA1-B1FC-0DB907EE04FA,67,Emotionen der Angst,negativ,4653,Angst,"Eben dieses besorge ich / das Volck werde sich ins künfftige mit solchen Versprechungen nicht abweisen lassen. Es ist wahr / wir haben unsern Leuthen zu viel nachgesehen; wir haben dem Volcke manche unnöthige Last auf dem Rücken gelassen / nun wird die Rache zugleich auf uns hereinstürmen / und so werden wir so wohl die eigene / als die fremde Schuld ertragen müssen.
","['Eben', 'dieses', 'besorge', 'ich', '/', 'das', 'Volck', 'werde', 'sich', 'ins', 'künfftige', 'mit', 'solchen', 'Versprechungen', 'nicht', 'abweisen', 'lassen', '.', 'Es', 'ist', 'wahr', '/', 'wir', 'haben', 'unsern', 'Leuthen', 'zu', 'viel', 'nachgesehen', ';', 'wir', 'haben', 'dem', 'Volcke', 'manche', 'unnöthige', 'Last', 'auf', 'dem', 'Rücken', 'gelassen', '/', 'nun', 'wird', 'die', 'Rache', 'zugleich', 'auf', 'uns', 'hereinstürmen', '/', 'und', 'so', 'werden', 'wir', 'so', 'wohl', 'die', 'eigene', '/', 'als', 'die', 'fremde', 'Schuld', 'ertragen', 'müssen', '.']"
18,leonisse,,,,,,ER,negativ,5479,CATMA_2A8501A2-52DC-4F1A-BE37-D8115004E4AB,23,Emotionen der Angst,negativ,5364,Angst,"Desto schlimmer ist es vor uns / wenn uns die Canaille so weit bringt / daß wir von derselben Gnade bitten müssen.
","['Desto', 'schlimmer', 'ist', 'es', 'vor', 'uns', '/', 'wenn', 'uns', 'die', 'Canaille', 'so', 'weit', 'bringt', '/', 'daß', 'wir', 'von', 'derselben', 'Gnade', 'bitten', 'müssen', '.']"
19,leonisse,,,,,,ER,negativ,5916,CATMA_C27108B5-EE47-4F66-9516-28D995B34999,35,Emotionen der Angst,negativ,5729,Angst,"Auch dieser Platz wird uns zu keiner steten Sicherheit dienlich seyn: Doch wo das Wasser schon biß an die Seele gehet / da müssen die nähesten und die möglichsten Mittel die besten seyn.
","['Auch', 'dieser', 'Platz', 'wird', 'uns', 'zu', 'keiner', 'steten', 'Sicherheit', 'dienlich', 'seyn', ':', 'Doch', 'wo', 'das', 'Wasser', 'schon', 'biß', 'an', 'die', 'Seele', 'gehet', '/', 'da', 'müssen', 'die', 'nähesten', 'und', 'die', 'möglichsten', 'Mittel', 'die', 'besten', 'seyn', '.']"
20,roderigo,,,,,,ER,Emotionale Bewegtheit,6018,CATMA_7AE27C7D-C5E5-4E6C-981A-0349D436584A,6,Emotionale Bewegtheit,Emotionale Bewegtheit,5977,Emotionale Bewegtheit,Doch was bringet unser Marckt-Hauptmann ?,"['Doch', 'was', 'bringet', 'unser', 'Marckt-Hauptmann', '?']"
21,,,,,,,ER,positiv,6164,CATMA_485713A8-36A2-42A2-A438-BEC62ECBCF4B,15,Emotionen der Zuneigung,positiv,6087,Verehrung,Ihr ExcELLENtz halten mir es zu Gnaden / daß ich so unverschämt herein gehe: ,"['Ihr', 'ExcELLENtz', 'halten', 'mir', 'es', 'zu', 'Gnaden', '/', 'daß', 'ich', 'so', 'unverschämt', 'herein', 'gehe', ':']"
22,,,,,,,ER,negativ,6208,CATMA_B0AD2AD8-E592-4B99-B5C0-5E1E25854B91,8,Emotionen der Angst,negativ,6163,Verzweiflung," Ich begehre meines Amptes erlassen zu seyn.
","['Ich', 'begehre', 'meines', 'Amptes', 'erlassen', 'zu', 'seyn', '.']"
23,roderigo,,,,,,ER,Emotionale Bewegtheit,6323,CATMA_3ED216DD-0384-4632-89F7-ED62DCD10647,19,Emotionale Bewegtheit,Emotionale Bewegtheit,6219,Emotionale Bewegtheit,"Und warum dieses? sind unsere Dienste nunmehr zu geringe / daß sie euch nicht weiter vergnügen können?

","['Und', 'warum', 'dieses', '?', 'sind', 'unsere', 'Dienste', 'nunmehr', 'zu', 'geringe', '/', 'daß', 'sie', 'euch', 'nicht', 'weiter', 'vergnügen', 'können', '?']"
