,Unnamed: 0,Emotionsbezug_falls_nötig,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
331,517,,,,,,,,LSch,negativ,115762.0,CATMA_3A3E6E43-7B9F-48ED-B24F-E12111CEA51C,210,Emotionen der Angst,negativ,114665.0,Verzweiflung,"Entfällt nun alle Kraft
Der ärmsten Fatima? kan mehr kein Strahl mehr brennen
Der Augen / die der Fürst zwey Sonnen pflegt zu nennen?
Weil sie für Liebreitz itzt mit Thränen schwanger gehn.
Ist der vor schöne Mund dem Sultan nicht mehr schön?
Weil kein beweglich Wortt ihm kan sein Hertz durchschneiden /
Ist diese Brust / die vor ein Köcher seiner Freuden
Sein Irrdisch Himmel war; Geist- Trieb- und Anmuth-leer;
Und tausend Seufzer kwälln auß ihren Klippen her?
Der edle Zimmetbaum trägt desto bessern Zimmet /
Je öfter man von ihm die kräftge Rind abnimmet:
Gall-Aepfel aber bringt ein Weib das ander Jahr /
Wo gleich die erste Frucht Granaten-Blühte war.
Ach! leider! drumb so fallt / ihr Kinder / ihm zu Füssen!
Besänftigt Grimm und Schwerdt mit Thränen-reichen Küssen!
Fallt! und umbarmt sein Knie / eh ihr durchs Schwerdt hinfallt.
Fallt! bittet! biß ihm auch das Vater-Hertze wallt!
Geh / schönster Machmet / geh umb dich ihm außzusöhnen!
Geh wirf das Haupt / das man zum Käyser noch wird krönen /
Dem Vater unterm Fuß! Geh du auch Bajazeth /
In dem Fürst Ibrahim selbst abgebildet steht!
","['Entfällt', 'nun', 'alle', 'Kraft', 'Der', 'ärmsten', 'Fatima', '?', 'kan', 'mehr', 'kein', 'Strahl', 'mehr', 'brennen', 'Der', 'Augen', '/', 'die', 'der', 'Fürst', 'zwey', 'Sonnen', 'pflegt', 'zu', 'nennen', '?', 'Weil', 'sie', 'für', 'Liebreitz', 'itzt', 'mit', 'Thränen', 'schwanger', 'gehn', '.', 'Ist', 'der', 'vor', 'schöne', 'Mund', 'dem', 'Sultan', 'nicht', 'mehr', 'schön', '?', 'Weil', 'kein', 'beweglich', 'Wortt', 'ihm', 'kan', 'sein', 'Hertz', 'durchschneiden', '/', 'Ist', 'diese', 'Brust', '/', 'die', 'vor', 'ein', 'Köcher', 'seiner', 'Freuden', 'Sein', 'Irrdisch', 'Himmel', 'war', ';', 'Geist-', 'Trieb-', 'und', 'Anmuth-leer', ';', 'Und', 'tausend', 'Seufzer', 'kwälln', 'auß', 'ihren', 'Klippen', 'her', '?', 'Der', 'edle', 'Zimmetbaum', 'trägt', 'desto', 'bessern', 'Zimmet', '/', 'Je', 'öfter', 'man', 'von', 'ihm', 'die', 'kräftge', 'Rind', 'abnimmet', ':', 'Gall-Aepfel', 'aber', 'bringt', 'ein', 'Weib', 'das', 'ander', 'Jahr', '/', 'Wo', 'gleich', 'die', 'erste', 'Frucht', 'Granaten-Blühte', 'war', '.', 'Ach', '!', 'leider', '!', 'drumb', 'so', 'fallt', '/', 'ihr', 'Kinder', '/', 'ihm', 'zu', 'Füssen', '!', 'Besänftigt', 'Grimm', 'und', 'Schwerdt', 'mit', 'Thränen-reichen', 'Küssen', '!', 'Fallt', '!', 'und', 'umbarmt', 'sein', 'Knie', '/', 'eh', 'ihr', 'durchs', 'Schwerdt', 'hinfallt', '.', 'Fallt', '!', 'bittet', '!', 'biß', 'ihm', 'auch', 'das', 'Vater-Hertze', 'wallt', '!', 'Geh', '/', 'schönster', 'Machmet', '/', 'geh', 'umb', 'dich', 'ihm', 'außzusöhnen', '!', 'Geh', 'wirf', 'das', 'Haupt', '/', 'das', 'man', 'zum', 'Käyser', 'noch', 'wird', 'krönen', '/', 'Dem', 'Vater', 'unterm', 'Fuß', '!', 'Geh', 'du', 'auch', 'Bajazeth', '/', 'In', 'dem', 'Fürst', 'Ibrahim', 'selbst', 'abgebildet', 'steht', '!']"
332,520,,,,,,,,LSch,negativ,115927.0,CATMA_DAF535CC-0554-44BB-B4C9-55BA0EB89F08,36,Emotionen der Ablehnung,negativ,115773.0,Abscheu,"Wagt ihr beym Winseln euch die Armen uns zu halten?
Ich schwer es: daß ihr all auch solt / wie sie erkalten /
Wo ihr noch euren Arm / ja eine Lippe regt.
","['Wagt', 'ihr', 'beym', 'Winseln', 'euch', 'die', 'Armen', 'uns', 'zu', 'halten', '?', 'Ich', 'schwer', 'es', ':', 'daß', 'ihr', 'all', 'auch', 'solt', '/', 'wie', 'sie', 'erkalten', '/', 'Wo', 'ihr', 'noch', 'euren', 'Arm', '/', 'ja', 'eine', 'Lippe', 'regt', '.']"
333,521,,FATIMA,,,,,,LSch,negativ,116443.0,CATMA_D53D4C2F-8397-4F28-B966-6EBA1940597C,9,Emotionen der Angst,negativ,116394.0,Verzweiflung,Ach! meinen Machmet muß die Erst-geburth befreyn.,"['Ach', '!', 'meinen', 'Machmet', 'muß', 'die', 'Erst-geburth', 'befreyn', '.']"
334,522,,,,,,,,LSch,negativ,116699.0,CATMA_A21844F2-707E-4DE1-9B96-300533E2447A,47,Emotionen der Angst,negativ,116452.0,Verzweiflung,"Für meinen Murat kämpft der Himmel und die Sternen /117


Den in der Wiegen schon die Persen fürchten lernen /
Den die Wahrsagung längst zum Wunder hat gemacht /
Weil ich ihn gleich gebahr / im Mertz / als Tag und Nacht
Recht gleiche Stunden hat.
","['Für', 'meinen', 'Murat', 'kämpft', 'der', 'Himmel', 'und', 'die', 'Sternen', '/117', 'Den', 'in', 'der', 'Wiegen', 'schon', 'die', 'Persen', 'fürchten', 'lernen', '/', 'Den', 'die', 'Wahrsagung', 'längst', 'zum', 'Wunder', 'hat', 'gemacht', '/', 'Weil', 'ich', 'ihn', 'gleich', 'gebahr', '/', 'im', 'Mertz', '/', 'als', 'Tag', 'und', 'Nacht', 'Recht', 'gleiche', 'Stunden', 'hat', '.']"
335,523,,FATIMA,,,,,,LSch,negativ,116810.0,CATMA_73E47642-DDE7-4ECF-A82F-67D4325D76EF,16,Emotionen der Angst,negativ,116709.0,Verzweiflung,"Die Sternen werden kämpffen118


Für meinen Suleiman / der alle Feinde dämpffen
Der Musulmänner sol.
","['Die', 'Sternen', 'werden', 'kämpffen118', 'Für', 'meinen', 'Suleiman', '/', 'der', 'alle', 'Feinde', 'dämpffen', 'Der', 'Musulmänner', 'sol', '.']"
336,524,,HAGAR,,,,,,LSch,positiv,116939.0,CATMA_F387B290-C570-4275-82E5-B077CE624413,19,Emotionen der Zuneigung,positiv,116819.0,Verehrung,"Mein schöner Bajazeth
Ein Außbund der Natur / mein holder Orcan steht
In das Verhängniß-Buch des Himmels eingeschrieben:","['Mein', 'schöner', 'Bajazeth', 'Ein', 'Außbund', 'der', 'Natur', '/', 'mein', 'holder', 'Orcan', 'steht', 'In', 'das', 'Verhängniß-Buch', 'des', 'Himmels', 'eingeschrieben', ':']"
337,525,,unpersönlich,HAGAR,,,,,LSch,negativ,117047.0,CATMA_BF78A1B4-6712-4A19-8BAE-2678052A6202,27,Emotionen der Ablehnung,negativ,116889.0,Abscheu,"In das Verhängniß-Buch des Himmels eingeschrieben:119


Daß / wer an ihnen wird Gewalt und Grimm auß-üben /
Sol ewig seyn verdammt / wärs gleich ein Musulman!","['In', 'das', 'Verhängniß-Buch', 'des', 'Himmels', 'eingeschrieben:119', 'Daß', '/', 'wer', 'an', 'ihnen', 'wird', 'Gewalt', 'und', 'Grimm', 'auß-üben', '/', 'Sol', 'ewig', 'seyn', 'verdammt', '/', 'wärs', 'gleich', 'ein', 'Musulman', '!']"
338,526,,SCHATRADELER,,,,,,LSch,negativ,117266.0,CATMA_537E157F-7A95-4CEE-A6E3-74BCD670CA33,34,Emotionen der Ablehnung,negativ,117069.0,Abscheu,"Den Kinder-Mördern wird kein Blatt nicht kleben an
Des heiligen Papiers / noch der gefärbten Rosen121


Vom Blutte Mahumeds / wenn sie die Kwal gelosen
Und über glüend Ertzt ins Paradiß solln gehn.","['Den', 'Kinder-Mördern', 'wird', 'kein', 'Blatt', 'nicht', 'kleben', 'an', 'Des', 'heiligen', 'Papiers', '/', 'noch', 'der', 'gefärbten', 'Rosen121', 'Vom', 'Blutte', 'Mahumeds', '/', 'wenn', 'sie', 'die', 'Kwal', 'gelosen', 'Und', 'über', 'glüend', 'Ertzt', 'ins', 'Paradiß', 'solln', 'gehn', '.']"
339,527,,,,,,,,LSch,negativ,117321.0,CATMA_6E54D886-580A-47F5-946F-DFD76B52FD08,8,Emotionen der Ablehnung,negativ,117278.0,Abscheu,Wil dieser Kefer auch dem Adler widerstehn?,"['Wil', 'dieser', 'Kefer', 'auch', 'dem', 'Adler', 'widerstehn', '?']"
340,528,,,,,,,,LSch,positiv,117383.0,CATMA_6ED2D960-8E3A-4D06-8D91-72092A94CE68,10,Emotionen der Zuneigung,positiv,117337.0,Liebe,Man hat die Kinder mir gebunden auf die Seele.,"['Man', 'hat', 'die', 'Kinder', 'mir', 'gebunden', 'auf', 'die', 'Seele', '.']"
341,529,,IBRAHIM,,SCHATRADELER,,,,LSch,negativ,117440.0,CATMA_27EE259D-9D8A-43F7-9D2A-56525DAEFBEF,11,Emotionen der Ablehnung,negativ,117394.0,Abscheu,So fahre denn / vorher für sie ins Todes Höle.,"['So', 'fahre', 'denn', '/', 'vorher', 'für', 'sie', 'ins', 'Todes', 'Höle', '.']"
342,530,,"['ALIMA', 'FATIMA']",,,,,,LSch,negativ,117483.0,CATMA_76DE5522-CB50-46B0-8FDB-DBB9A5B06F21,6,Emotionen der Angst,negativ,117458.0,Verzweiflung,"Hilf Himmel! er vergeht.
","['Hilf', 'Himmel', '!', 'er', 'vergeht', '.']"
343,532,,,,,,,,LSch,negativ,117548.0,CATMA_3C4B7929-43CF-4585-8558-88795C723411,15,Emotionen der Angst,negativ,117494.0,Verzweiflung,"Herr Vater / ach! er schon'!
Ich bin sein treues Kind.","['Herr', 'Vater', '/', 'ach', '!', 'er', 'schon', ""'"", '!', 'Ich', 'bin', 'sein', 'treues', 'Kind', '.']"
344,537,,,,,,,,LSch,negativ,117757.0,CATMA_71D7FBBC-0304-45A2-88B5-02829019181A,8,Emotionen der Angst,negativ,117726.0,Verzweiflung,Ach! Mutter helfft / ich sterb!,"['Ach', '!', 'Mutter', 'helfft', '/', 'ich', 'sterb', '!']"
345,538,,ALIMA,,,,,,LSch,negativ,117795.0,CATMA_61ADD4A7-4CF3-40FE-A9CE-4DCB9A5F82C8,8,Emotionen der Angst,negativ,117766.0,Verzweiflung,Hilff Himmel! ach! mein Kind!,"['Hilff', 'Himmel', '!', 'ach', '!', 'mein', 'Kind', '!']"
346,539,,KIOSEM,,,,,,LSch,negativ,117863.0,CATMA_0DF87802-3867-43FD-9FC6-E42D073A8720,14,Emotionen der Ablehnung,negativ,117805.0,Abscheu,Weist dus / du Blutthund / nicht: daß's deine Kinder sind!,"['Weist', 'dus', '/', 'du', 'Blutthund', '/', 'nicht', ':', 'daß', ""'s"", 'deine', 'Kinder', 'sind', '!']"
347,541,,,,,,,,LSch,negativ,118009.0,CATMA_8D19F4BE-62EC-419D-9754-7108B78C5EE3,12,Emotionen der Angst,negativ,117951.0,Verzweiflung,"wohl hastu's Kind verschlungen /
So friß die Mutter auch.
","['wohl', 'hastu', ""'s"", 'Kind', 'verschlungen', '/', 'So', 'friß', 'die', 'Mutter', 'auch', '.']"
348,542,,HAGAR,,IBRAHIM,,,,LSch,negativ,118131.0,CATMA_4B643DDC-AD56-4094-AD42-3687475DB8BA,8,Emotionen der Angst,negativ,118083.0,Verzweiflung,"Sind deiner Grausamkeit
Zwey Opfer nicht genung?","['Sind', 'deiner', 'Grausamkeit', 'Zwey', 'Opfer', 'nicht', 'genung', '?']"
349,543,,IBRAHIM,,,,,,LSch,negativ,118244.0,CATMA_C3B795E2-3F6B-4C0C-955F-E1FD0400B37A,20,Emotionen des Leids,negativ,118143.0,Leid,"Umbsonst! sie alle müssen /
Weil unser Leid doch auch auß einem würde flüssen /
Geopfert werden auf.
","['Umbsonst', '!', 'sie', 'alle', 'müssen', '/', 'Weil', 'unser', 'Leid', 'doch', 'auch', 'auß', 'einem', 'würde', 'flüssen', '/', 'Geopfert', 'werden', 'auf', '.']"
350,544,,,,,,,,LSch,negativ,118335.0,CATMA_85B212F7-EC63-43C8-8831-9412C78D30AD,18,Emotionen des Leids,negativ,118254.0,Leid,"Der Fürst sags / ich beschwer'
Ihn bey dem Mahumed / wo denn sein Leid rührt her?","['Der', 'Fürst', 'sags', '/', 'ich', ""beschwer'"", 'Ihn', 'bey', 'dem', 'Mahumed', '/', 'wo', 'denn', 'sein', 'Leid', 'rührt', 'her', '?']"
351,546,,,,,,,,LSch,negativ,118499.0,CATMA_393DB925-3C87-410D-92A8-3B0D0DF1A51B,32,Emotionen des Leids,negativ,118347.0,Leid,"Ich leide Seelen-Pein umb ihres Lebens wegen /

Weil Ambre sich nicht wil in unser Bette legen /
Nicht lieben / der sie liebt / umb: daß er Kinder hat.
","['Ich', 'leide', 'Seelen-Pein', 'umb', 'ihres', 'Lebens', 'wegen', '/', 'Weil', 'Ambre', 'sich', 'nicht', 'wil', 'in', 'unser', 'Bette', 'legen', '/', 'Nicht', 'lieben', '/', 'der', 'sie', 'liebt', '/', 'umb', ':', 'daß', 'er', 'Kinder', 'hat', '.']"
352,548,,,,,,,,LSch,negativ,118742.0,CATMA_261C2DEE-004C-4437-9C4D-81A21F4507EF,40,Emotionen der Ablehnung,negativ,118509.0,Abscheu,"Verteufelt-böser Schluß! verdammte Missethat!
Umb eine Handvoll Lust solch Blutt-Bad zu beschlüssen!
Greifft nur behertzt ihn an. Ich liß bald anfangs wissen
Durch meinen Agasi das Kriegs-Volck: Oßmans Stamm
Steh in Gefahr und Noth.
","['Verteufelt-böser', 'Schluß', '!', 'verdammte', 'Missethat', '!', 'Umb', 'eine', 'Handvoll', 'Lust', 'solch', 'Blutt-Bad', 'zu', 'beschlüssen', '!', 'Greifft', 'nur', 'behertzt', 'ihn', 'an', '.', 'Ich', 'liß', 'bald', 'anfangs', 'wissen', 'Durch', 'meinen', 'Agasi', 'das', 'Kriegs-Volck', ':', 'Oßmans', 'Stamm', 'Steh', 'in', 'Gefahr', 'und', 'Noth', '.']"
353,550,,,,,,,,LSch,negativ,118988.0,CATMA_2CC74F3C-3680-4D7A-AD90-18A2F74F4C34,48,Emotionen der Ablehnung,negativ,118753.0,Abscheu,"Angst / Marter / Pfal und Flamm
Sol dir verzweifelten / dir Raben-Mutter lohnen.
Und ihr verruchten drey / solt nicht des Sultans schonen?
Wagt ihr an Käyser euch die Hand zu legen an /
Der Sud und Ost und West mit Wincken zähmen kan?
","['Angst', '/', 'Marter', '/', 'Pfal', 'und', 'Flamm', 'Sol', 'dir', 'verzweifelten', '/', 'dir', 'Raben-Mutter', 'lohnen', '.', 'Und', 'ihr', 'verruchten', 'drey', '/', 'solt', 'nicht', 'des', 'Sultans', 'schonen', '?', 'Wagt', 'ihr', 'an', 'Käyser', 'euch', 'die', 'Hand', 'zu', 'legen', 'an', '/', 'Der', 'Sud', 'und', 'Ost', 'und', 'West', 'mit', 'Wincken', 'zähmen', 'kan', '?']"
354,559,,IBRAHIM,,,,,,LSch,Emotionale Bewegtheit,119447.0,CATMA_2C63E461-FBD5-435A-9F46-3809C6A98F80,6,Emotionale Bewegtheit,Emotionale Bewegtheit,119427.0,Emotionale Bewegtheit,Träumt dir? für wem?,"['Träumt', 'dir', '?', 'für', 'wem', '?']"
355,561,,,,,,,,LSch,negativ,119880.0,CATMA_BE6E5112-91D2-4FFA-BB96-A5A45339265D,26,Emotionen der Angst,negativ,119750.0,Angst,"Jedoch welch grimmig Wütten
Hat hier dem Murat schon die Gurgel abgeschnitten?
Ich zitter! ach! ich sorg es sey umb ihn geschehn!
","['Jedoch', 'welch', 'grimmig', 'Wütten', 'Hat', 'hier', 'dem', 'Murat', 'schon', 'die', 'Gurgel', 'abgeschnitten', '?', 'Ich', 'zitter', '!', 'ach', '!', 'ich', 'sorg', 'es', 'sey', 'umb', 'ihn', 'geschehn', '!']"
356,562,,ALIMA,,IBRAHIM,,,,LSch,negativ,119966.0,CATMA_61AFAA83-21F5-461C-81A9-BE5B7CF61B37,16,Emotionen der Ablehnung,negativ,119889.0,Abscheu,"Ja! laß das Kriegs-Volck ein / den Greuel anzusehn /
Und Rache zu vollziehn.
","['Ja', '!', 'laß', 'das', 'Kriegs-Volck', 'ein', '/', 'den', 'Greuel', 'anzusehn', '/', 'Und', 'Rache', 'zu', 'vollziehn', '.']"
357,568,,,,,,,,LSch,positiv,121603.0,CATMA_FC990769-25F1-44C8-AEFA-019021FBA564,12,Emotionen der Freude,positiv,121544.0,Freude,Laß / umb uns zu erfreun nichts nicht am Fleisse schlaffen!,"['Laß', '/', 'umb', 'uns', 'zu', 'erfreun', 'nichts', 'nicht', 'am', 'Fleisse', 'schlaffen', '!']"
358,569,,IBRAHIM,SECHIERPERA,,,,,LSch,negativ,121750.0,CATMA_DFC6979C-6F98-44D8-801A-E29BF0359243,9,Emotionen der Angst,negativ,121698.0,Verzweiflung,Auf was für Strudel rennt sein halbverzweifelt Sinn?,"['Auf', 'was', 'für', 'Strudel', 'rennt', 'sein', 'halbverzweifelt', 'Sinn', '?']"
359,570,,IBRAHIM,,AMBRE,,,,LSch,positiv,121817.0,CATMA_51F81796-5B11-4DF5-B01A-A7DB7D2F15F6,9,Emotionen der Zuneigung,positiv,121761.0,Liebe,Wo der Begierdens-Sturm des Hertzens Schiff schlägt hin.,"['Wo', 'der', 'Begierdens-Sturm', 'des', 'Hertzens', 'Schiff', 'schlägt', 'hin', '.']"
360,571,,IBRAHIM,,,,,,LSch,negativ,121976.0,CATMA_E66744EA-BFCF-4A74-85EB-2F311A06A919,17,Emotionen des Leids,negativ,121891.0,Leid,"Ein Artzt braucht Seg' und Glutt / wo Pflaster den Beschwerden
Zu linde Mittel sind.
","['Ein', 'Artzt', 'braucht', 'Seg', ""'"", 'und', 'Glutt', '/', 'wo', 'Pflaster', 'den', 'Beschwerden', 'Zu', 'linde', 'Mittel', 'sind', '.']"
361,572,,IBRAHIM,SECHIERPERA,,,,,LSch,negativ,122070.0,CATMA_1D32EA72-BBCD-447D-9149-66C9081D4807,15,Emotionen der Angst,negativ,121991.0,Verzweiflung,"Verzweifelt Artzney macht:
Daß oft ein heilbar Leib wird in den Sarch gebracht.","['Verzweifelt', 'Artzney', 'macht', ':', 'Daß', 'oft', 'ein', 'heilbar', 'Leib', 'wird', 'in', 'den', 'Sarch', 'gebracht', '.']"
362,573,,IBRAHIM,,,,,,LSch,negativ,122142.0,CATMA_D6542D0B-E165-47BC-8332-52595DDE688D,14,Emotionen der Angst,negativ,122082.0,Verzweiflung,"Ach! es ist ja durch Glimpf nichts nicht von ihr zu hoffen!
","['Ach', '!', 'es', 'ist', 'ja', 'durch', 'Glimpf', 'nichts', 'nicht', 'von', 'ihr', 'zu', 'hoffen', '!']"
363,574,,,,,,,nur auf Sprachebene,LSch,positiv,122373.0,CATMA_9427B032-F515-40FA-B4F8-55B9A9029928,23,Emotionen der Zuneigung,positiv,122265.0,Liebe,"Im Lieben macht ein Blick nicht bald die Seele wund.
Das Gift muß durch das Aug erst zu dem Hertzen dringen.","['Im', 'Lieben', 'macht', 'ein', 'Blick', 'nicht', 'bald', 'die', 'Seele', 'wund', '.', 'Das', 'Gift', 'muß', 'durch', 'das', 'Aug', 'erst', 'zu', 'dem', 'Hertzen', 'dringen', '.']"
364,575,,IBRAHIM,SECHIERPERA,,,,,LSch,positiv,122541.0,CATMA_D4E0523D-9DEA-4E1A-B926-4CD6CEDD42F4,10,Emotionen der Freude,positiv,122491.0,Freude,Und sein Genüß wird nichts als herber Hunger seyn.,"['Und', 'sein', 'Genüß', 'wird', 'nichts', 'als', 'herber', 'Hunger', 'seyn', '.']"
365,580,,,,,,,,LSch,positiv,123701.0,CATMA_7573D2E4-C080-4505-B624-7DE3D73B00A6,37,Emotionen der Zuneigung,positiv,123500.0,Lust,"Wo aber sie umbsonst den Weyrauch läßt verrauchen /
Den unser lodernd Hertz der Kalten zündet an;
So glaube: daß so denn uns nichts nicht halten kan /
Die uns versagte Blüth ihr schimpflich abzubrechen","['Wo', 'aber', 'sie', 'umbsonst', 'den', 'Weyrauch', 'läßt', 'verrauchen', '/', 'Den', 'unser', 'lodernd', 'Hertz', 'der', 'Kalten', 'zündet', 'an', ';', 'So', 'glaube', ':', 'daß', 'so', 'denn', 'uns', 'nichts', 'nicht', 'halten', 'kan', '/', 'Die', 'uns', 'versagte', 'Blüth', 'ihr', 'schimpflich', 'abzubrechen']"
366,582,,,,,,,,LSch,negativ,124617.0,CATMA_40190AF9-6134-44FF-B3AB-EFBDE7F24E55,104,Emotionen des Leids,negativ,124068.0,Leid,"Doch / wie? daß Thränen-Saltz auß ihren Sonnen bricht /

Die in uns Glutt gebehrn / und uns mit Flammen säugen?
Des Mohnden wäßricht Schein weiß ja nur Thau zu zeugen.
Mein Kind / die Thräne schwemmt der Anmuth Perlen weg /
Und saltzicht Wasser macht in Schönheits-Scharlach Fleck'.
Umb was betrübt sich die / umb was wölckt die's Gesichte /
Der Lieb und Glücke scheint mit unverfälschtem Lichte?
Stamboldens Käyser zeucht ihr seinen Purper an /
Und opfert ihr sein Hertz. Was für Bestürtzung kan
An statt der Gegengunst in ihr solch Leid erwecken?
","['Doch', '/', 'wie', '?', 'daß', 'Thränen-Saltz', 'auß', 'ihren', 'Sonnen', 'bricht', '/', 'Die', 'in', 'uns', 'Glutt', 'gebehrn', '/', 'und', 'uns', 'mit', 'Flammen', 'säugen', '?', 'Des', 'Mohnden', 'wäßricht', 'Schein', 'weiß', 'ja', 'nur', 'Thau', 'zu', 'zeugen', '.', 'Mein', 'Kind', '/', 'die', 'Thräne', 'schwemmt', 'der', 'Anmuth', 'Perlen', 'weg', '/', 'Und', 'saltzicht', 'Wasser', 'macht', 'in', 'Schönheits-Scharlach', 'Fleck', ""'"", '.', 'Umb', 'was', 'betrübt', 'sich', 'die', '/', 'umb', 'was', 'wölckt', 'die', ""'s"", 'Gesichte', '/', 'Der', 'Lieb', 'und', 'Glücke', 'scheint', 'mit', 'unverfälschtem', 'Lichte', '?', 'Stamboldens', 'Käyser', 'zeucht', 'ihr', 'seinen', 'Purper', 'an', '/', 'Und', 'opfert', 'ihr', 'sein', 'Hertz', '.', 'Was', 'für', 'Bestürtzung', 'kan', 'An', 'statt', 'der', 'Gegengunst', 'in', 'ihr', 'solch', 'Leid', 'erwecken', '?']"
367,588,,,,,,,,LSch,negativ,125519.0,CATMA_D12CA97E-874A-40AC-882A-242AD4EAC385,12,Emotionen der Ablehnung,negativ,125462.0,Abscheu,Der Wollust-Zucker ist / mein Fürst / mir Gift und Galle;,"['Der', 'Wollust-Zucker', 'ist', '/', 'mein', 'Fürst', '/', 'mir', 'Gift', 'und', 'Galle', ';']"
368,589,,AMBRE,,IBRAHIM,,,nur auf Sprachebene,LSch,positiv,125755.0,CATMA_1C10F696-360E-4194-AF8C-9939FBE784A5,30,Emotionen der Zuneigung,positiv,125614.0,Verehrung,"Mein Ansehn viel zu schlecht / des Käysers Hand zu küssen /
Die's Zepter trägt der Welt; zu kurtzweiln mit den Füssen /
Worfür die Erde bebt.","['Mein', 'Ansehn', 'viel', 'zu', 'schlecht', '/', 'des', 'Käysers', 'Hand', 'zu', 'küssen', '/', 'Die', ""'s"", 'Zepter', 'trägt', 'der', 'Welt', ';', 'zu', 'kurtzweiln', 'mit', 'den', 'Füssen', '/', 'Worfür', 'die', 'Erde', 'bebt', '.']"
369,590,,,,,,,,LSch,negativ,126313.0,CATMA_8B5F4B3B-564A-4B38-A4B8-4328459BF020,57,Emotionen des Leids,negativ,125992.0,Leid,"Der Glutt-vermählte Schnee wird Augenblicks verzehrt;
So würd auch mein kalt Hertz und ich verschmeltzen müssen /

Wenn Er als Sonn auf mich beständig liesse schüssen
Die Stralen seiner Hold. Was Feuer halten sol
Muß selber Feurig seyn; sol es nicht stracks zu Kohl'
Und Asche seyn verbrennt / Hold-seyn in Haß zerronnen;","['Der', 'Glutt-vermählte', 'Schnee', 'wird', 'Augenblicks', 'verzehrt', ';', 'So', 'würd', 'auch', 'mein', 'kalt', 'Hertz', 'und', 'ich', 'verschmeltzen', 'müssen', '/', 'Wenn', 'Er', 'als', 'Sonn', 'auf', 'mich', 'beständig', 'liesse', 'schüssen', 'Die', 'Stralen', 'seiner', 'Hold', '.', 'Was', 'Feuer', 'halten', 'sol', 'Muß', 'selber', 'Feurig', 'seyn', ';', 'sol', 'es', 'nicht', 'stracks', 'zu', ""Kohl'"", 'Und', 'Asche', 'seyn', 'verbrennt', '/', 'Hold-seyn', 'in', 'Haß', 'zerronnen', ';']"
370,591,,,,,,,,LSch,positiv,126511.0,CATMA_D3E02DF3-D7D7-495A-AC77-C43E3DF4F7A8,26,Emotionen der Freude,positiv,126384.0,Freude,"Jedoch ich bin vergnügt:
Daß mein bethräntes Aug in Staub und Sarche ligt /
Darf ich der Wollust nur nicht in ihr Netze fallen.","['Jedoch', 'ich', 'bin', 'vergnügt', ':', 'Daß', 'mein', 'bethräntes', 'Aug', 'in', 'Staub', 'und', 'Sarche', 'ligt', '/', 'Darf', 'ich', 'der', 'Wollust', 'nur', 'nicht', 'in', 'ihr', 'Netze', 'fallen', '.']"
371,592,,,,,,,,LSch,negativ,126738.0,CATMA_AD825840-56B5-43F7-ABC6-855D34A75DE6_0,36,Emotionen der Ablehnung,negativ,126523.0,Abscheu,"So hält dein Eckel diß für Wermuth / Gift und Gallen /
Was nichterne Vernunft für köstlich Himmel-Brodt
Und Sonnen-Saamen preißt?122

 Was Mahumeds Geboth
Den Außerwehlten sagt als ewiges Vergnügen
Des Paradises zu?","['So', 'hält', 'dein', 'Eckel', 'diß', 'für', 'Wermuth', '/', 'Gift', 'und', 'Gallen', '/', 'Was', 'nichterne', 'Vernunft', 'für', 'köstlich', 'Himmel-Brodt', 'Und', 'Sonnen-Saamen', 'preißt', '?', '122', 'Was', 'Mahumeds', 'Geboth', 'Den', 'Außerwehlten', 'sagt', 'als', 'ewiges', 'Vergnügen', 'Des', 'Paradises', 'zu', '?']"
372,597,,,,,,,,LSch,positiv,127094.0,CATMA_2F57A5D7-05CB-4FE9-8D8D-0BA281F909AB_0,15,Emotionen der Zuneigung,positiv,127007.0,Liebe,"Ihr Schön-seyn hat sie schon
Gepfropfft ins Sultans Hertz / versetzt auf Oßmanns Thron.","['Ihr', 'Schön-seyn', 'hat', 'sie', 'schon', 'Gepfropfft', 'ins', 'Sultans', 'Hertz', '/', 'versetzt', 'auf', 'Oßmanns', 'Thron', '.']"
373,598,,,,,,,,LSch,positiv,127260.0,CATMA_2F57A5D7-05CB-4FE9-8D8D-0BA281F909AB_1,20,Emotionen der Zuneigung,positiv,127148.0,Liebe,"Die Liebe blitzet selbst ihr sichtbar auß den Augen /
Zerschmeltzt der Hertzen Ertzt und macht auch Seelen wund.","['Die', 'Liebe', 'blitzet', 'selbst', 'ihr', 'sichtbar', 'auß', 'den', 'Augen', '/', 'Zerschmeltzt', 'der', 'Hertzen', 'Ertzt', 'und', 'macht', 'auch', 'Seelen', 'wund', '.']"
