,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,year_genre,genre,subgenre,date
1410,1410,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Es fallen einige von denen, die Peter hingesetzt, herunter.",0,59,stage_direction,3,5,inner_speech,,#muffel,529.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1414,1414,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Hebt sie auf und küßt sie.,0,26,stage_direction,3,5,inner_speech,,#muffel,529.0,MALE,love,positive,emotions of affection,_1730_1770,K,ST,1743.0
1419,1419,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Für sich.,0,9,stage_direction,3,5,inner_speech,,#muffel,531.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1422,1422,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Für sich.,0,9,stage_direction,3,5,inner_speech,,#muffel,531.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1429,1429,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Für
                sich.",0,25,stage_direction,3,5,inner_speech,,#muffel,533.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1432,1432,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Er pack sie
                zusammen, und breitet sich drüber aus.",0,66,stage_direction,3,5,inner_speech,,#muffel,533.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1435,1435,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,zum Herrn von Roseneck.,0,23,stage_direction,3,5,speech_part,,#wahrmund,534.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1439,1439,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Zu Muffeln.,0,11,stage_direction,3,5,inner_speech,,#herr_von_roseneck,535.0,MALE,anger,negative,emotions of rejection,_1730_1770,K,ST,1743.0
1491,1491,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Geht ab.,0,8,stage_direction,3,5,speech_part,,#herr_von_roseneck,556.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1492,1492,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"zur Fräulein, welche eben eintritt.",0,35,stage_direction,3,5,speech_part,,#wahrmund,557.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1494,1494,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Geht ab.,0,8,stage_direction,3,5,speech_part,,#wahrmund,557.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1495,1495,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Fräulein Wilhelmine, Muffel.",0,28,stage_direction,3,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1498,1498,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Er setzt sich an den Tisch, und blättert in den
                Postillen.",0,74,stage_direction,3,6,inner_speech,,#muffel,558.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1502,1502,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Für sich.,0,9,stage_direction,3,6,inner_speech,,#muffel,560.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1504,1504,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Er blättert.,0,12,stage_direction,3,6,speech_part,,#muffel,560.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1508,1508,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Für sich.,0,9,stage_direction,3,6,inner_speech,,#muffel,562.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1531,1531,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Sagt diese Schlüsse sehr
                geschwinde hintereinander her.",0,71,stage_direction,3,6,inner_speech,,#muffel,568.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1553,1553,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Drückt ihr die Hand verliebt.,0,29,stage_direction,3,6,speech_part,,#muffel,572.0,MALE,love,positive,emotions of affection,_1730_1770,K,ST,1743.0
1555,1555,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Zieht die Hand zurück.,0,22,stage_direction,3,6,speech_part,,#wilhelmine,573.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1559,1559,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Will ihr in den Busen greifen.,0,30,stage_direction,3,6,speech_part,,#muffel,574.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1560,1560,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,schlägt ihm die Hand weg.,0,25,stage_direction,3,6,speech_part,,#wilhelmine,575.0,FEMALE,anger,negative,emotions of rejection,_1730_1770,K,ST,1743.0
1571,1571,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Will sie küssen.,0,16,stage_direction,3,6,inner_speech,,#muffel,578.0,MALE,love,positive,emotions of affection,_1730_1770,K,ST,1743.0
1572,1572,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"steht auf, und reißt sich los von ihm.",0,38,stage_direction,3,6,speech_part,,#wilhelmine,579.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1579,1579,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Setzen sich beyde wieder nieder.,0,32,stage_direction,3,6,speech_part,,#muffel,580.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1586,1586,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,für sich.,0,9,stage_direction,3,6,speech_part,,#muffel,584.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1602,1602,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Stehet auf, und macht einige Creutze
                über sich und das Fräulein.",0,80,stage_direction,3,6,inner_speech,,#muffel,592.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1614,1614,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Geht eilend ab.,0,15,stage_direction,3,6,speech_part,,#muffel,598.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1627,1627,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Herr von Roseneck, Wilhelmine.",0,30,stage_direction,3,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1647,1647,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Frau von Birkenhayn, vorige.",0,28,stage_direction,3,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1673,1673,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Vorige, Tempelstolz, Muffel.",0,28,stage_direction,3,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1687,1687,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,für sich.,0,9,stage_direction,3,10,speech_part,,#tempelstolz,625.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1689,1689,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Zu Wilhelmine.,0,14,stage_direction,3,10,inner_speech,,#tempelstolz,625.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1692,1692,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Peter zu vorigen.,0,17,stage_direction,3,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1704,1704,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Gehet ab.,0,9,stage_direction,3,11,inner_speech,,#peter,633.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1730,1730,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Herr von Roseneck, Muffel, Tempelstolz, Frau von Birkenhayn, Wilhelmine, Cathrine;
            Peter als ein Student.",0,117,stage_direction,3,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1743,1743,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Holt ihn
                herein.",0,32,stage_direction,3,12,inner_speech,,#cathrine,647.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1744,1744,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,tritt herein.,0,13,stage_direction,3,12,speech_part,,#peter,648.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1746,1746,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,zu Muffeln.,0,11,stage_direction,3,12,speech_part,,#cathrine,649.0,FEMALE,anger,negative,emotions of rejection,_1730_1770,K,ST,1743.0
1756,1756,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Für sich.,0,9,stage_direction,3,12,inner_speech,,#peter,655.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1761,1761,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Für
                sich.",0,25,stage_direction,3,12,inner_speech,,#peter,657.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1765,1765,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,für sich.,0,9,stage_direction,3,12,speech_part,,#peter,659.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1770,1770,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,für sich.,0,9,stage_direction,3,12,speech_part,,#muffel,662.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1773,1773,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,für sich.,0,9,stage_direction,3,12,speech_part,,#peter,664.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1791,1791,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,macht Cathrinen Verbeugungen und sie ihm wieder.,0,48,stage_direction,3,12,speech_part,,#peter,672.0,MALE,"admiration, reverence",positive,emotions of affection,_1730_1770,K,ST,1743.0
1793,1793,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,zu Cathrine.,0,12,stage_direction,3,12,speech_part,,#muffel,673.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1797,1797,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,für sich.,0,9,stage_direction,3,12,speech_part,,#herr_von_roseneck,676.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1802,1802,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,entdeckt sich.,0,14,stage_direction,3,12,speech_part,,#peter,678.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1831,1831,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,hält sich die Schürze vor die Augen.,0,36,stage_direction,3,12,speech_part,,#cathrine,689.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1834,1834,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"Läuft
              ab.",0,23,stage_direction,3,12,inner_speech,,#cathrine,689.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1841,1841,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Läuft ab.,0,9,stage_direction,3,12,inner_speech,,#muffel,692.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1844,1844,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Geht ihm nach.,0,14,stage_direction,3,12,inner_speech,,#herr_von_roseneck,693.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1847,1847,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,für sich.,0,9,stage_direction,3,12,speech_part,,#tempelstolz,696.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1852,1852,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,Brigitte kommt dazu.,0,20,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,ST,1743.0
1853,1853,GerDracor/krueger-die-geistlichen-auf-dem-lande.xml,"läuft auf Tempelstolzen zu, und reißt ihn beym Arme von der Frau von Birkenhayn
              weg.",0,98,stage_direction,3,13,speech_part,,#brigitte,697.0,FEMALE,abhorrence,negative,emotions of rejection,_1730_1770,K,ST,1743.0
0,0,GerDracor/hippel-der-mann-nach-der-uhr.xml,Orbil allein.,0,13,stage_direction,1,1,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
3,3,GerDracor/hippel-der-mann-nach-der-uhr.xml,"Er sieht nach der
              Uhr.",0,36,stage_direction,1,1,inner_speech,,#orbil,1.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
13,13,GerDracor/hippel-der-mann-nach-der-uhr.xml,Er sieht nach der Uhr.,0,22,stage_direction,1,1,inner_speech,,#orbil,1.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
16,16,GerDracor/hippel-der-mann-nach-der-uhr.xml,Wilhelmina.,0,11,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
17,17,GerDracor/hippel-der-mann-nach-der-uhr.xml,Herr Orbil.,12,23,stage_direction,1,2,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
19,19,GerDracor/hippel-der-mann-nach-der-uhr.xml,hönisch.,0,8,stage_direction,1,2,speech_part,,#orbil,3.0,MALE,anger,negative,emotions of rejection,_1730_1770,K,,1765.0
22,22,GerDracor/hippel-der-mann-nach-der-uhr.xml,aufgebracht.,0,12,stage_direction,1,2,speech_part,,#orbil,5.0,MALE,anger,negative,emotions of rejection,_1730_1770,K,,1765.0
26,26,GerDracor/hippel-der-mann-nach-der-uhr.xml,aufgebracht.,0,12,stage_direction,1,2,speech_part,,#orbil,7.0,MALE,anger,negative,emotions of rejection,_1730_1770,K,,1765.0
36,36,GerDracor/hippel-der-mann-nach-der-uhr.xml,vor sich.,0,9,stage_direction,1,2,speech_part,,#orbil,15.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
38,38,GerDracor/hippel-der-mann-nach-der-uhr.xml,Zu ihr.,0,7,stage_direction,1,2,inner_speech,,#orbil,15.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
41,41,GerDracor/hippel-der-mann-nach-der-uhr.xml,Er zieht eine Schreibtafel heraus und liest pedantisch.,0,55,stage_direction,1,2,inner_speech,,#orbil,15.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
49,49,GerDracor/hippel-der-mann-nach-der-uhr.xml,Vor sich.,0,9,stage_direction,1,2,inner_speech,,#orbil,15.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
51,51,GerDracor/hippel-der-mann-nach-der-uhr.xml,Zu ihr.,0,7,stage_direction,1,2,inner_speech,,#orbil,15.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
60,60,GerDracor/hippel-der-mann-nach-der-uhr.xml,"Vor
              sich.",0,23,stage_direction,1,2,inner_speech,,#orbil,19.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
62,62,GerDracor/hippel-der-mann-nach-der-uhr.xml,Zu ihr.,0,7,stage_direction,1,2,inner_speech,,#orbil,19.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
64,64,GerDracor/hippel-der-mann-nach-der-uhr.xml,vor sich.,0,9,stage_direction,1,2,speech_part,,#wilhelmine,20.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
66,66,GerDracor/hippel-der-mann-nach-der-uhr.xml,Zu ihm.,0,7,stage_direction,1,2,inner_speech,,#wilhelmine,20.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
78,78,GerDracor/hippel-der-mann-nach-der-uhr.xml,nach einer kleinen Pause.,0,25,stage_direction,1,2,speech_part,,#wilhelmine,30.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
83,83,GerDracor/hippel-der-mann-nach-der-uhr.xml,vor sich.,0,9,stage_direction,1,2,speech_part,,#wilhelmine,34.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
132,132,GerDracor/hippel-der-mann-nach-der-uhr.xml,Er sieht nach der Uhr und sagt erschrocken.,0,43,stage_direction,1,2,inner_speech,,#orbil,45.0,MALE,being moved,being moved,being moved,_1730_1770,K,,1765.0
141,141,GerDracor/hippel-der-mann-nach-der-uhr.xml,"Vor sich, indem er Hut und Stock nimmt und sich
              allenfalls das Kleid abbürstet.",0,93,stage_direction,1,2,inner_speech,,#orbil,45.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
146,146,GerDracor/hippel-der-mann-nach-der-uhr.xml,"Zu
              ihr.",0,21,stage_direction,1,2,inner_speech,,#orbil,45.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
151,151,GerDracor/hippel-der-mann-nach-der-uhr.xml,allein.,0,7,stage_direction,1,3,speech_part,,#wilhelmine,46.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
163,163,GerDracor/hippel-der-mann-nach-der-uhr.xml,Sie weint.,0,10,stage_direction,1,3,inner_speech,,#wilhelmine,46.0,FEMALE,suffering,negative,emotions of suffering and empathy,_1730_1770,K,,1765.0
164,164,GerDracor/hippel-der-mann-nach-der-uhr.xml,Wilhelmine.,0,11,stage_direction,1,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
165,165,GerDracor/hippel-der-mann-nach-der-uhr.xml,Lisette.,12,20,stage_direction,1,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
201,201,GerDracor/hippel-der-mann-nach-der-uhr.xml,fallt ihr poßierlich in die Rede.,0,33,stage_direction,1,4,speech_part,,#lisette,77.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
206,206,GerDracor/hippel-der-mann-nach-der-uhr.xml,verlegen.,0,9,stage_direction,1,4,speech_part,,#wilhelmine,80.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
210,210,GerDracor/hippel-der-mann-nach-der-uhr.xml,Geht ab.,0,8,stage_direction,1,4,inner_speech,,#wilhelmine,82.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
211,211,GerDracor/hippel-der-mann-nach-der-uhr.xml,Lisette.,0,8,stage_direction,1,5,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
212,212,GerDracor/hippel-der-mann-nach-der-uhr.xml,Johann.,9,16,stage_direction,1,5,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
247,247,GerDracor/hippel-der-mann-nach-der-uhr.xml,Er küßt sie.,0,12,stage_direction,1,5,inner_speech,,#johann,114.0,MALE,love,positive,emotions of affection,_1730_1770,K,,1765.0
250,250,GerDracor/hippel-der-mann-nach-der-uhr.xml,Er seufzt.,0,10,stage_direction,1,5,inner_speech,,#johann,116.0,MALE,suffering,negative,emotions of suffering and empathy,_1730_1770,K,,1765.0
252,252,GerDracor/hippel-der-mann-nach-der-uhr.xml,vor sich.,0,9,stage_direction,1,5,speech_part,,#lisette,117.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
255,255,GerDracor/hippel-der-mann-nach-der-uhr.xml,Zu ihm.,0,7,stage_direction,1,5,inner_speech,,#lisette,117.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
266,266,GerDracor/hippel-der-mann-nach-der-uhr.xml,Die Vorigen.,0,12,stage_direction,1,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
267,267,GerDracor/hippel-der-mann-nach-der-uhr.xml,Herr Valer.,13,24,stage_direction,1,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
272,272,GerDracor/hippel-der-mann-nach-der-uhr.xml,vor sich.,0,9,stage_direction,1,6,speech_part,,#johann,126.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
274,274,GerDracor/hippel-der-mann-nach-der-uhr.xml,er giebt Lisetten etwas.,0,24,stage_direction,1,6,speech_part,,#valer,127.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
276,276,GerDracor/hippel-der-mann-nach-der-uhr.xml,besieht es und sagt.,0,20,stage_direction,1,6,speech_part,,#lisette,128.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
278,278,GerDracor/hippel-der-mann-nach-der-uhr.xml,giebt ihr noch etwas.,0,21,stage_direction,1,6,speech_part,,#valer,129.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
281,281,GerDracor/hippel-der-mann-nach-der-uhr.xml,giebt ihr noch etwas.,0,21,stage_direction,1,6,speech_part,,#valer,131.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
284,284,GerDracor/hippel-der-mann-nach-der-uhr.xml,Sie geht ab.,0,12,stage_direction,1,6,inner_speech,,#lisette,132.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
285,285,GerDracor/hippel-der-mann-nach-der-uhr.xml,vor sich.,0,9,stage_direction,1,6,speech_part,,#johann,133.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
287,287,GerDracor/hippel-der-mann-nach-der-uhr.xml,Valer und Johann.,0,17,stage_direction,1,7,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
309,309,GerDracor/hippel-der-mann-nach-der-uhr.xml,vor sich.,0,9,stage_direction,1,7,speech_part,,#johann,149.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
311,311,GerDracor/hippel-der-mann-nach-der-uhr.xml,Zu ihm,0,6,stage_direction,1,7,inner_speech,,#johann,149.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1765.0
315,315,GerDracor/hippel-der-mann-nach-der-uhr.xml,Er will ihn schlagen.,0,21,stage_direction,1,7,inner_speech,,#valer,150.0,MALE,anger,negative,emotions of rejection,_1730_1770,K,,1765.0
