,id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender,connected_emotion_id
726,CATMA_3F233E5C-4D1B-48DB-909C-6BFA172CDFC9_0,Explizites_Target:_Charakter,target,Charakter,explicit,wurm,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Sie,1,130542,130545,LS,MALE,CATMA_EB185688-6568-45F8-A785-CA6C41088D87
727,CATMA_EB185688-6568-45F8-A785-CA6C41088D87,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,luise,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Reden Sie nicht aus, mein Herr. Sie sind auf dem Wege, sich etwas Entsetzliches zu
              wünschen.
",20,130536,130643,LS,FEMALE,
728,CATMA_FB5E26FF-8E74-4537-BDFF-09BD9C1F72C0,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,luise,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"groß und schrecklich.
",4,130751,130773,LS,FEMALE,
729,CATMA_FB5E26FF-8E74-4537-BDFF-09BD9C1F72C0,Gemeintes_Target:_Charakter,target,Charakter,implicit,wurm,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"groß und schrecklich.
",4,130751,130773,LS,MALE,
730,CATMA_05D4D1CE-2FA7-4A52-87C7-386B27E213C9_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,luise,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ich,1,130778,130781,LS,FEMALE,CATMA_16E28CE0-4EEE-4BC6-B152-5EBBCC2327A7
731,CATMA_CABCD570-F01B-4373-83BE-76081649636F,Explizites_Target:_Charakter,target,Charakter,explicit,wurm,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,dich,1,130782,130786,LS,MALE,CATMA_16E28CE0-4EEE-4BC6-B152-5EBBCC2327A7
732,CATMA_9F476CEA-8452-4B59-BCBE-91B06CD8D915,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,luise,single,negativ,negativ,Emotionen der Angst,Verzweiflung,"Gott! Gott! und du selbst mußt das Siegel geben, die Werke der Hölle zu verwahren?
",19,131169,131252,LS,FEMALE,
733,CATMA_0B0F7CA4-215C-4EF3-A122-9A3F925DFF73,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Ferdinand von Walter,3,131340,131360,LS,MALE,CATMA_AC05686C-9C30-402B-8661-B8051137A80C
734,CATMA_AC05686C-9C30-402B-8661-B8051137A80C,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Ferdinand von Walter, einen offenen Brief in der Hand, kommt stürmisch durch eine
            Türe, ",17,131340,131440,LS,impliziter Autor,
735,CATMA_E84EE510-D50A-4986-86F8-6F58EDE2F9AD,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"War kein Marschall da?
",5,131486,131509,LS,MALE,
736,CATMA_AE55E6E5-AFB3-4C8F-B38A-366DD0687890,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Alle Donner! Ich frag, war kein Marschall da?
",11,131586,131632,LS,MALE,
737,CATMA_E4AD5B9C-8899-43BA-BF74-92299C6AB19A,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Der gnädige Herr soll im Namen der ganzen Hölle daher kommen. ,12,131703,131765,LS,MALE,
738,CATMA_9D675F7C-A53B-4EC4-BA6E-25B10A619E28,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Ferdinand,1,131816,131825,LS,MALE,CATMA_2C69B5E1-A2CD-4084-A5AB-891B6F13AF20
739,CATMA_69702C87-5808-47D8-A7C0-0D98DD9024E3,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Objekt,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Brief,1,131838,131843,LS,Nicht-Charakter,CATMA_2C69B5E1-A2CD-4084-A5AB-891B6F13AF20
740,CATMA_2C69B5E1-A2CD-4084-A5AB-891B6F13AF20,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Ferdinand allein, den Brief durchfliegend, bald erstarrend, bald wütend
            herumstürzend.
",14,131816,131915,LS,impliziter Autor,
741,CATMA_521D23EB-BADB-4BB2-9C86-1F8CD3F86667_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,ich,1,132442,132445,LS,MALE,CATMA_18610586-640D-4D94-8F8A-BDD64195CC70
742,CATMA_609AB6EF-A021-4157-825E-D78928C2BCE5_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Mich,1,132718,132722,LS,MALE,CATMA_9318B0A4-34AF-4012-A20B-3536BA53732E
743,CATMA_9318B0A4-34AF-4012-A20B-3536BA53732E,Gemeintes_Target:_Charakter,target,Charakter,implicit,luise,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Mich so ganz zu ergründen! – Jedes kühne Gefühl, jede leise, schüchterne Bebung zu
            erwidern, jede feurige Wallung – An der feinsten Unbeschreiblichkeit eines schwebenden
            Lauts meine Seele zu fassen – Mich zu berechnen in einer Träne – Auf jeden gähen Gipfel
            der Leidenschaft mich zu begleiten, mir zu begegnen vor jedem schwindelnden Absturz –
            Gott! Gott! und alles das nichts als Grimasse
? – Grimasse? ",74,132718,133170,LS,FEMALE,
744,CATMA_3EE6AFF1-2BEA-45F5-8027-6F7261437911,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich,1,133315,133318,LS,MALE,CATMA_A09D4F1D-BDEE-471B-95AC-52E9F4514A77
745,CATMA_840C16FD-C68A-4DE1-A98B-7264B0CB5206,Explizites_Target:_Charakter,target,Charakter,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich,1,133315,133318,LS,MALE,CATMA_A09D4F1D-BDEE-471B-95AC-52E9F4514A77
746,CATMA_A8DB6512-35A8-4051-A6BF-B8276667607A_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ihr,1,133319,133322,LS,FEMALE,CATMA_A09D4F1D-BDEE-471B-95AC-52E9F4514A77
747,CATMA_0A7016B1-B928-426D-8C7D-984E5B178FDE_0,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,sie,1,133462,133465,LS,FEMALE,CATMA_83E9E91F-668C-4101-A8E5-A88326FEFC56_0
748,CATMA_83E9E91F-668C-4101-A8E5-A88326FEFC56_0,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Mit welch siegender Würde schlug sie den frechen Hohn meines
            Vaters zu Boden, und in eben dem Augenblick fühlte das Weib sich doch schuldig – Was?
            hielt sie nicht selbst die Feuerprobe der Wahrheit aus – die Heuchlerin sinkt in
            Ohnmacht. Welche Sprache wirst du jetzt führen, Empfindung? Auch Koketten sinken in
            Ohnmacht. Womit wirst du dich rechtfertigen, Unschuld – Auch Metzen sinken in
            Ohnmacht.
",73,133429,133889,LS,MALE,
749,CATMA_83E9E91F-668C-4101-A8E5-A88326FEFC56_1,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Tod und
            Rache!",4,134460,134486,LS,MALE,
750,CATMA_0980295E-8598-4C0E-B5E7-59B125CF0D8B_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Sie,1,133889,133892,LS,FEMALE,CATMA_241B61A3-2524-43E7-9045-7DC5E55CF665
751,CATMA_6EFF7A5D-E2F9-4813-BE7D-370A5EEBBAF3,Explizites_Target:_Charakter,target,Charakter,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir,1,133911,133914,LS,MALE,CATMA_241B61A3-2524-43E7-9045-7DC5E55CF665
752,CATMA_F850849C-D847-4600-81C7-D071BC700639,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir,1,133911,133914,LS,MALE,CATMA_241B61A3-2524-43E7-9045-7DC5E55CF665
753,CATMA_FD16C7ED-2401-465A-B5D4-A0FEF8D2C06A,Explizites_Target:_Charakter,target,Charakter,explicit,ferdinand,single,positiv,positiv,Emotionen der Freude,Schadenfreude,ich,1,134503,134506,LS,MALE,CATMA_070F1CBB-3DDA-4EC0-B515-E675EC600318
754,CATMA_B98A5ABE-40BE-4176-9B54-2D2418BC0DD1,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,ferdinand,single,positiv,positiv,Emotionen der Freude,Schadenfreude,ich,1,134503,134506,LS,MALE,CATMA_070F1CBB-3DDA-4EC0-B515-E675EC600318
755,CATMA_070F1CBB-3DDA-4EC0-B515-E675EC600318,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,luise,single,positiv,positiv,Emotionen der Freude,Schadenfreude,"Nichts, als daß ich betrogen sei?",8,134487,134520,LS,FEMALE,
756,CATMA_69530ABB-C191-49D9-9DD1-0E9756AD4718,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"vor sich hin murmelnd.
",5,134664,134687,LS,MALE,
757,CATMA_69530ABB-C191-49D9-9DD1-0E9756AD4718,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"vor sich hin murmelnd.
",5,134664,134687,LS,impliziter Autor,
758,CATMA_F59B6E36-16BE-4CFB-B8CE-8247BC8D4287,Explizites_Target:_Charakter,target,Charakter,explicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Schurken,1,134693,134701,LS,MALE,CATMA_5E178452-7ECA-4DBC-A422-F7302CDE7318
759,CATMA_5E178452-7ECA-4DBC-A422-F7302CDE7318,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Einem Schurken den Hals zu brechen.,7,134687,134722,LS,MALE,
760,CATMA_384CF8B7-9CAC-4886-861A-19FAB469FEA5,Explizites_Target:_Charakter,target,Charakter,explicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Marschall,1,134730,134739,LS,MALE,CATMA_628CBD27-E0C8-4DD1-8855-B963387D2E1B_0
761,CATMA_AC58F353-71DA-4410-A462-392A936B8C29,Explizites_Target:_Charakter,target,Charakter,explicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Ihnen,1,134772,134777,LS,MALE,CATMA_628CBD27-E0C8-4DD1-8855-B963387D2E1B_0
762,CATMA_A6DE4A90-568E-4D19-A8DC-2B6F7F90D6C7,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ich,1,134828,134831,LS,MALE,CATMA_43487421-F384-4341-8424-D7E6BEAF653E
763,CATMA_B68A12C6-E685-4429-B2F9-04985F5FC27E,Explizite_Source:_Experiencer,source,Experiencer,explicit,hofmarschall,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,135011,135014,LS,MALE,CATMA_A40B82F4-03E2-4E8D-A75A-08A36D26D5C8
764,CATMA_CF2768BC-FB0A-4B99-A117-62214B516254_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ich,1,135092,135095,LS,MALE,CATMA_6B1BED79-6582-41DC-8CED-AA972114DB67
765,CATMA_6B1BED79-6582-41DC-8CED-AA972114DB67,Gemeintes_Target:_Charakter,target,Charakter,implicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Bin ich auch schon zum
              Liebhaber zu schlecht, vielleicht laß ich mich desto besser als Kuppler an.
",19,135088,135201,LS,MALE,
766,CATMA_9BE37EF5-7A93-4108-A4A5-52BA27F79432,Explizites_Target:_Charakter,target,Charakter,explicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,jener,1,135229,135234,LS,MALE,CATMA_6D1A51B9-E363-480A-999A-9885F6021717
767,CATMA_AFA5C492-CB3F-4DA9-AEC1-9AA12DC0BA40,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,er,1,135248,135250,LS,MALE,CATMA_6D1A51B9-E363-480A-999A-9885F6021717
768,CATMA_6D1A51B9-E363-480A-999A-9885F6021717,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Während daß jener liest, tritt er zur Wand und nimmt zwei Pistolen
                herunter.
",15,135217,135310,LS,impliziter Autor,
769,CATMA_1EA62D93-77EC-4F06-97F5-847F5E5ACCA2,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Objekt,single,negativ,negativ,Emotionen der Angst,Angst,Brief,1,135335,135340,LS,Nicht-Charakter,CATMA_B5685BC7-42D8-4D32-9921-DB4BD7CE3379
770,CATMA_B5685BC7-42D8-4D32-9921-DB4BD7CE3379,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,hofmarschall,single,negativ,negativ,Emotionen der Angst,Angst,"wirft den Brief auf den Tisch und will sich davonmachen.
",11,135325,135382,LS,MALE,
771,CATMA_B5685BC7-42D8-4D32-9921-DB4BD7CE3379,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Angst,Angst,"wirft den Brief auf den Tisch und will sich davonmachen.
",11,135325,135382,LS,impliziter Autor,
772,CATMA_B4ADEB95-C50B-4D04-A0B8-FA20502B01B4,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,hofmarschall,single,negativ,negativ,Emotionen der Angst,Angst,"Verflucht!
",2,135382,135393,LS,MALE,
773,CATMA_DE8B50CE-CF84-49CB-9D38-EC4C797575D8,Explizites_Target:_Charakter,target,Charakter,explicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Marschall,1,135444,135453,LS,MALE,CATMA_F7727C42-DE93-4EEA-9315-5F5E68087294
774,CATMA_F3614116-82D0-4FC3-A8FA-C0E3CB12470C_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mich,1,135476,135480,LS,MALE,CATMA_F7727C42-DE93-4EEA-9315-5F5E68087294
775,CATMA_1063D0A6-EB6D-444E-BB5F-5347A096D376,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,er,1,135550,135552,LS,MALE,CATMA_A5A889B3-98D1-445C-963B-F7917A0F1EFA
776,CATMA_308F7E51-D646-4A33-B09A-D0BFE176EFCB,Explizites_Target:_Charakter,target,Charakter,explicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ihm,1,135553,135556,LS,MALE,CATMA_A5A889B3-98D1-445C-963B-F7917A0F1EFA
777,CATMA_A5A889B3-98D1-445C-963B-F7917A0F1EFA,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Hier zeigt er ihm die Pistolen.
",7,135539,135571,LS,impliziter Autor,
778,CATMA_6DC24F86-CED1-4177-A7B8-D666BECEDC07,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,hofmarschall,single,negativ,negativ,Emotionen der Angst,Angst,"tritt bestürzt zurück.
",4,135586,135609,LS,MALE,
779,CATMA_6DC24F86-CED1-4177-A7B8-D666BECEDC07,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Angst,Angst,"tritt bestürzt zurück.
",4,135586,135609,LS,impliziter Autor,
780,CATMA_6DC24F86-CED1-4177-A7B8-D666BECEDC07,Gemeintes_Target:_Charakter,target,Charakter,implicit,ferdinand,single,negativ,negativ,Emotionen der Angst,Angst,"tritt bestürzt zurück.
",4,135586,135609,LS,MALE,
781,CATMA_1132A716-0A36-48FB-BF0D-E88EEB36E11C_0,Explizites_Target:_Charakter,target,Charakter,explicit,ferdinand,single,negativ,negativ,Emotionen der Angst,Angst,Sie,1,135609,135612,LS,MALE,CATMA_4DE1C45E-4DF5-4F78-93D9-C30F6635A07E
782,CATMA_4DE1C45E-4DF5-4F78-93D9-C30F6635A07E,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,hofmarschall,single,negativ,negativ,Emotionen der Angst,Angst,"Sie werden vernünftig sein, Bester.
",7,135609,135645,LS,MALE,
783,CATMA_65428B3F-D217-4C40-8B1B-DEB22130C715,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"mit starker, schrecklicher Stimme.
",6,135656,135691,LS,MALE,
784,CATMA_65428B3F-D217-4C40-8B1B-DEB22130C715,Gemeintes_Target:_Charakter,target,Charakter,implicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"mit starker, schrecklicher Stimme.
",6,135656,135691,LS,MALE,
785,CATMA_AE12FADD-81A2-4270-B494-13E091A02584_0,Explizites_Target:_Charakter,target,Charakter,explicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Schelmen,1,135717,135725,LS,MALE,CATMA_768D3C7C-B73B-4573-AE0C-3EBFC0081F37
786,CATMA_768D3C7C-B73B-4573-AE0C-3EBFC0081F37,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Mehr als zuviel, um einen Schelmen, wie du bist, in jene Welt zu schicken! ",18,135691,135766,LS,MALE,
787,CATMA_51F9BF2D-D0CC-4934-B03F-D37C6FCF5695,Explizites_Target:_Charakter,target,Charakter,explicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ihm,1,135792,135795,LS,MALE,CATMA_838DC805-35C1-4EBE-8A93-6DCEE04EB8F3
788,CATMA_838DC805-35C1-4EBE-8A93-6DCEE04EB8F3,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Er
                dringt ihm die eine Pistole auf, ",8,135766,135818,LS,impliziter Autor,
789,CATMA_F125CC20-534B-4EEF-BCAE-C9CB2C71559A,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Objekt,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,dieses Schnupftuch,2,135881,135899,LS,Nicht-Charakter,CATMA_0C324D5D-3375-4101-A8EF-CFF87F03B9AF
790,CATMA_9E9A2E81-835B-45FF-91A9-C7B3988C1D68,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Ich,1,135917,135920,LS,MALE,CATMA_0C324D5D-3375-4101-A8EF-CFF87F03B9AF
791,CATMA_2423EF26-1B92-4C98-8AE1-F272F3A204BF,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen der Angst,Angst,Sie,1,135987,135990,LS,MALE,CATMA_C2CF148D-A964-4738-857D-C98248DEA1E2
792,CATMA_C9F0F012-8A6F-4A50-A9E8-C86F3FCAD300_0,Explizites_Target:_Charakter,target,Charakter,explicit,ferdinand,single,negativ,negativ,Emotionen der Angst,Angst,Sie,1,135987,135990,LS,MALE,CATMA_C2CF148D-A964-4738-857D-C98248DEA1E2
793,CATMA_C2CF148D-A964-4738-857D-C98248DEA1E2,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,hofmarschall,single,negativ,negativ,Emotionen der Angst,Angst,"Über dem Schnupftuch? Rasen Sie? Wohin denken Sie?
",11,135959,136010,LS,MALE,
794,CATMA_2423EF26-1B92-4C98-8AE1-F272F3A204BF,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Sie,1,135987,135990,LS,MALE,CATMA_C56C86CA-1804-4415-AB43-5E7FAA03615D_0
795,CATMA_97C7E26D-893A-4F22-AA8B-65417DF9791F,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ich,1,136045,136048,LS,MALE,CATMA_C56C86CA-1804-4415-AB43-5E7FAA03615D_1
796,CATMA_FBCD29EE-D3F1-43BA-B2DB-25237D58CAC0_0,Explizites_Target:_Charakter,target,Charakter,explicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,du,1,136062,136064,LS,MALE,CATMA_C56C86CA-1804-4415-AB43-5E7FAA03615D_1
797,CATMA_2423EF26-1B92-4C98-8AE1-F272F3A204BF,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Sie,1,135987,135990,LS,MALE,CATMA_EA4B2A1F-FB14-4242-8D5D-EFFC8C0167BC
798,CATMA_EA4B2A1F-FB14-4242-8D5D-EFFC8C0167BC,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Rasen Sie?,3,135981,135991,LS,MALE,
799,CATMA_EA4B2A1F-FB14-4242-8D5D-EFFC8C0167BC,Gemeintes_Target:_Charakter,target,Charakter,implicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Rasen Sie?,3,135981,135991,LS,MALE,
800,CATMA_AF1149F4-1F84-466D-B363-4EC884B46A15,Explizite_Source:_Experiencer,source,Experiencer,explicit,hofmarschall,single,negativ,negativ,Emotionen der Angst,Angst,Hofmarschall,1,136236,136248,LS,MALE,CATMA_BE73DC82-0528-4E62-8669-BB04572A02D2
801,CATMA_BE73DC82-0528-4E62-8669-BB04572A02D2,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,impliziter Autor,single,negativ,negativ,Emotionen der Angst,Angst,"Hofmarschall macht sich auf die Beine.
",7,136236,136275,LS,impliziter Autor,
802,CATMA_20D6B454-FF68-4495-B0BD-068C530C2885,Explizites_Target:_Charakter,target,Charakter,explicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Baron,1,136393,136398,LS,MALE,CATMA_A5F0D5AD-3462-4AD5-BCDF-9F790EC3D874
803,CATMA_A5F0D5AD-3462-4AD5-BCDF-9F790EC3D874,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,hofmarschall,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Auf dem Zimmer, Baron?
",6,136377,136400,LS,MALE,
804,CATMA_0B222129-A082-4DC9-98E3-92D55B8D44D2_0,Explizites_Target:_Charakter,target,Charakter,explicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,dir,1,136428,136431,LS,MALE,CATMA_1035E007-6D79-40C3-8224-55E47C661C6A
805,CATMA_1035E007-6D79-40C3-8224-55E47C661C6A,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Als ob sich mit dir ein Gang vor den Wall verlohnte? – Schatz, so knallts desto
              lauter, und das ist ja doch wohl das erste
 Geräusch, das du in der Welt
              machst ",36,136412,136600,LS,MALE,
806,CATMA_E30CF2C5-006D-4A21-9B3F-04623DE05F81,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,hofmarschall,single,negativ,negativ,Emotionen der Angst,Angst,"wischt sich die Stirn.
",5,136627,136650,LS,MALE,
