,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
212,2410,2410,GerDracor/goethe-egmont.xml,"Er weiß ihre Wohnung; laß dich von ihm führen und lohn ihm bis an sein Ende, daß er
              dir den Weg zu diesem Kleinode zeigt.",0,135,character_speech,5,4,,EGMONT.,#egmont,811.0,MALE,"admiration, reverence",tragedy,,1789.0,positive,emotions of affection
217,2415,2415,GerDracor/goethe-egmont.xml,O laß mich noch!,0,16,character_speech,5,4,,FERDINAND.,#ferdinand,814.0,MALE,fear,tragedy,,1789.0,negative,emotions of anxiety
218,2416,2416,GerDracor/goethe-egmont.xml,"Freund, keinen Abschied!",0,24,character_speech,5,4,,EGMONT.,#egmont,815.0,MALE,friendship,tragedy,,1789.0,positive,emotions of affection
219,2417,2417,GerDracor/goethe-egmont.xml,Er begleitet Ferdinanden bis an die Tür und reißt sich dort von ihm los.,0,72,stage_direction,5,4,speech_part,,#egmont,815.0,MALE,anger,tragedy,,1789.0,negative,emotions of rejection
222,2420,2420,GerDracor/goethe-egmont.xml,Feindseliger Mann!,0,18,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,compassion,tragedy,,1789.0,negative,emotions of suffering and empathy
224,2422,2422,GerDracor/goethe-egmont.xml,"Durch ihn bin ich der Sorgen los und der Schmerzen, der Furcht und jedes
              ängstlichen Gefühls.",102,209,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,joy,tragedy,,1789.0,positive,emotions of pleasure
226,2424,2424,GerDracor/goethe-egmont.xml,"Es ist
              vorbei, es ist beschlossen!",267,315,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,anger,tragedy,,1789.0,negative,emotions of rejection
227,2425,2425,GerDracor/goethe-egmont.xml,"und was die letzte Nacht mich ungewiß auf meinem Lager
              wachend hielt, das schläfert nun mit unbezwinglicher Gewißheit meine Sinnen ein.",316,465,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,suffering,tragedy,,1789.0,negative,emotions of suffering and empathy
230,2428,2428,GerDracor/goethe-egmont.xml,Süßer Schlaf!,0,13,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,joy,tragedy,,1789.0,positive,emotions of pleasure
231,2429,2429,GerDracor/goethe-egmont.xml,"Du kommst wie ein reines Glück ungebeten, unerfleht am willigsten.",14,80,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,joy,tragedy,,1789.0,positive,emotions of pleasure
232,2430,2430,GerDracor/goethe-egmont.xml,"Du
              lösest die Knoten der strengen Gedanken, vermischest alle Bilder der Freude und des
              Schmerzes; ungehindert fließt der Kreis innerer Harmonien, und eingehüllt in
              gefälligen Wahnsinn, versinken wir und hören auf zu sein.",81,344,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,joy,tragedy,,1789.0,positive,emotions of pleasure
234,2432,2432,GerDracor/goethe-egmont.xml,"Hinter seinem Lager scheint
              sich die Mauer zu eröffnen, eine glänzende Erscheinung",53,149,stage_direction,5,4,speech_part,,#egmont,816.0,MALE,"admiration, reverence",tragedy,,1789.0,positive,emotions of affection
235,2433,2433,GerDracor/goethe-egmont.xml,Verschwunden ist der Kranz!,0,27,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,suffering,tragedy,,1789.0,negative,emotions of suffering and empathy
236,2434,2434,GerDracor/goethe-egmont.xml,"Du schönes Bild, das Licht des Tages hat dich
              verscheuchet!",28,101,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,abhorrence,tragedy,,1789.0,negative,emotions of rejection
237,2435,2435,GerDracor/goethe-egmont.xml,"Ja, sie waren's, sie waren vereint, die beiden süßesten Freuden meines
              Herzens.",102,195,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,joy,tragedy,,1789.0,positive,emotions of pleasure
240,2438,2438,GerDracor/goethe-egmont.xml,"Mit blutbefleckten Sohlen
              trat sie vor mir auf, die wehenden Falten des Saumes mit Blut befleckt.",440,551,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,suffering,tragedy,,1789.0,negative,emotions of suffering and empathy
244,2442,2442,GerDracor/goethe-egmont.xml,Braves Volk!,676,688,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,joy,tragedy,,1789.0,positive,emotions of pleasure
245,2443,2443,GerDracor/goethe-egmont.xml,Die Siegesgöttin führt dich an!,689,720,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,"admiration, reverence",tragedy,,1789.0,positive,emotions of affection
246,2444,2444,GerDracor/goethe-egmont.xml,"Und wie das Meer durch eure Dämme bricht,
              so brecht, so reißt den Wall der Tyrannei zusammen und schwemmt ersäufend sie von
              ihrem Grunde, den sie sich anmaßt, weg!",721,912,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,abhorrence,tragedy,,1789.0,negative,emotions of rejection
248,2446,2446,GerDracor/goethe-egmont.xml,Horch!,0,6,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,being moved,tragedy,,1789.0,being moved,being moved
249,2447,2447,GerDracor/goethe-egmont.xml,Horch!,7,13,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,being moved,tragedy,,1789.0,being moved,being moved
250,2448,2448,GerDracor/goethe-egmont.xml,"Wie oft rief mich dieser Schall zum freien Schritt nach dem Felde des
              Streits und des Siegs!",14,120,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,suffering,tragedy,,1789.0,negative,emotions of suffering and empathy
251,2449,2449,GerDracor/goethe-egmont.xml,"Wie munter traten die Gefährten auf der gefährlichen rühmlichen
              Bahn!",121,204,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,joy,tragedy,,1789.0,positive,emotions of pleasure
252,2450,2450,GerDracor/goethe-egmont.xml,"Auch ich schreite einem ehrenvollen Tode aus diesem Kerker entgegen; ich sterbe
              für die Freiheit, für die ich lebte und focht, und der ich mich jetzt leidend
              opfre.",205,397,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,suffering,tragedy,,1789.0,negative,emotions of suffering and empathy
254,2452,2452,GerDracor/goethe-egmont.xml,"Schließt eure Reihen, ihr schreckt mich nicht.",28,74,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,fear,tragedy,,1789.0,negative,emotions of anxiety
255,2453,2453,GerDracor/goethe-egmont.xml,"Ich bin
              gewohnt, vor Speeren gegen Speere zu stehn und, rings umgeben von dem drohenden Tod,
              das mutige Leben nur doppelt rasch zu fühlen.",75,241,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,suffering,tragedy,,1789.0,negative,emotions of suffering and empathy
257,2455,2455,GerDracor/goethe-egmont.xml,Dich schließt der Feind von allen Seiten ein!,0,45,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,abhorrence,tragedy,,1789.0,negative,emotions of rejection
259,2457,2457,GerDracor/goethe-egmont.xml,"Im Rücken habt ihr Eltern, Weiber, Kinder!",104,146,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,joy,tragedy,,1789.0,positive,emotions of pleasure
262,2460,2460,GerDracor/goethe-egmont.xml,Schützt eure Güter!,66,85,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,fear,tragedy,,1789.0,negative,emotions of anxiety
263,2461,2461,GerDracor/goethe-egmont.xml,"Und euer Liebstes zu erretten, fallt freudig, wie ich euch ein Beispiel gebe.",100,177,character_speech,5,4,,EGMONT,#egmont,816.0,MALE,joy,tragedy,,1789.0,positive,emotions of pleasure
1,2374,2374,GerDracor/cronegk-codrus.xml,"Wir sind nun frey, wir siegen!",0,30,character_speech,5,12,,Medon.,#medon,280.0,MALE,joy,tragedy,,1754.0,positive,emotions of pleasure
3,2376,2376,GerDracor/cronegk-codrus.xml,Er ists!,0,8,character_speech,5,12,,Philaide.,#philaide,281.0,FEMALE,joy,tragedy,,1754.0,positive,emotions of pleasure
4,2377,2377,GerDracor/cronegk-codrus.xml,Er lebt!,9,17,character_speech,5,12,,Philaide.,#philaide,281.0,FEMALE,joy,tragedy,,1754.0,positive,emotions of pleasure
5,2378,2378,GerDracor/cronegk-codrus.xml,Mein Sohn!,0,10,character_speech,5,12,,Elisinde.,#elisinde,282.0,FEMALE,being moved,tragedy,,1754.0,being moved,being moved
6,2379,2379,GerDracor/cronegk-codrus.xml,O Medon!,0,8,character_speech,5,12,,Philaide.,#philaide,283.0,FEMALE,being moved,tragedy,,1754.0,being moved,being moved
7,2380,2380,GerDracor/cronegk-codrus.xml,Welches Glück!,9,23,character_speech,5,12,,Philaide.,#philaide,283.0,FEMALE,joy,tragedy,,1754.0,positive,emotions of pleasure
10,2383,2383,GerDracor/cronegk-codrus.xml,In welchem Zustand muß mein Auge dich erblicken?,0,48,character_speech,5,12,,Medon.,#medon,285.0,MALE,suffering,tragedy,,1754.0,negative,emotions of suffering and empathy
11,2384,2384,GerDracor/cronegk-codrus.xml,"Es kann nun unser Sieg Athen nur halb entzücken,",0,48,character_speech,5,12,,Medon.,#medon,285.0,MALE,joy,tragedy,,1754.0,positive,emotions of pleasure
13,2386,2386,GerDracor/cronegk-codrus.xml,Herr!,24,29,character_speech,5,12,,Medon.,#medon,285.0,MALE,anger,tragedy,,1754.0,negative,emotions of rejection
17,2390,2390,GerDracor/cronegk-codrus.xml,"Die Nacht mit welcher sich der Himmel überzogen,",0,48,character_speech,5,12,,Medon.,#medon,285.0,MALE,suffering,tragedy,,1754.0,negative,emotions of suffering and empathy
19,2392,2392,GerDracor/cronegk-codrus.xml,"Die Götter, die mit Furcht der Feinde Herz geschreckt,",0,54,character_speech,5,12,,Medon.,#medon,285.0,MALE,fear,tragedy,,1754.0,negative,emotions of anxiety
25,2398,2398,GerDracor/cronegk-codrus.xml,"Den, der mich tödten sollt, todt auf den Boden strecket.",0,56,character_speech,5,12,,Medon.,#medon,285.0,MALE,abhorrence,tragedy,,1754.0,negative,emotions of rejection
26,2399,2399,GerDracor/cronegk-codrus.xml,"Nileus wars, der sich von edlem Muth erwecket,",0,46,character_speech,5,12,,Medon.,#medon,285.0,MALE,"admiration, reverence",tragedy,,1754.0,positive,emotions of affection
28,2401,2401,GerDracor/cronegk-codrus.xml,"Man lauft Verwirrungsvoll, erschrickt, und glaubt mich todt.",0,60,character_speech,5,12,,Medon.,#medon,285.0,MALE,being moved,tragedy,,1754.0,being moved,being moved
30,2403,2403,GerDracor/cronegk-codrus.xml,Sie wollten meinen Tod an allen Feinden rächen.,0,47,character_speech,5,12,,Medon.,#medon,285.0,MALE,abhorrence,tragedy,,1754.0,negative,emotions of rejection
31,2404,2404,GerDracor/cronegk-codrus.xml,"Ich zeige mich zuletzt, wir siegen; alles fällt.",0,48,character_speech,5,12,,Medon.,#medon,285.0,MALE,joy,tragedy,,1754.0,positive,emotions of pleasure
33,2406,2406,GerDracor/cronegk-codrus.xml,Erwartet seinen Tod und zittert in den Banden.,0,46,character_speech,5,12,,Medon.,#medon,285.0,MALE,fear,tragedy,,1754.0,negative,emotions of anxiety
36,2409,2409,GerDracor/cronegk-codrus.xml,Der gütge Himmel glänzt mit neuer Heiterkeit.,0,45,character_speech,5,12,,Medon.,#medon,285.0,MALE,joy,tragedy,,1754.0,positive,emotions of pleasure
40,2413,2413,GerDracor/cronegk-codrus.xml,Der Krieg und unsre Quaal ist auf einmal vorbey;,0,48,character_speech,5,12,,Medon.,#medon,285.0,MALE,suffering,tragedy,,1754.0,negative,emotions of suffering and empathy
41,2414,2414,GerDracor/cronegk-codrus.xml,"Die Götter sind gerecht, Athen ist wieder frey!",0,47,character_speech,5,12,,Medon.,#medon,285.0,MALE,joy,tragedy,,1754.0,positive,emotions of pleasure
42,2415,2415,GerDracor/cronegk-codrus.xml,Es ist geschehn!,0,16,character_speech,5,12,,Codrus.,#codrus,286.0,MALE,joy,tragedy,,1754.0,positive,emotions of pleasure
44,2417,2417,GerDracor/cronegk-codrus.xml,Ihr Götter!,0,11,character_speech,5,12,,Codrus.,#codrus,286.0,MALE,suffering,tragedy,,1754.0,negative,emotions of suffering and empathy
46,2419,2419,GerDracor/cronegk-codrus.xml,"Treff jedes Königs Herz, der sich im Glück vergißt;",0,51,character_speech,5,12,,Codrus.,#codrus,286.0,MALE,joy,tragedy,,1754.0,positive,emotions of pleasure
48,2421,2421,GerDracor/cronegk-codrus.xml,"O Medon, nähre dich!",0,20,character_speech,5,12,,Codrus.,#codrus,286.0,MALE,suffering,tragedy,,1754.0,negative,emotions of suffering and empathy
49,2422,2422,GerDracor/cronegk-codrus.xml,"Du nur bist, zu regieren",21,45,character_speech,5,12,,Codrus.,#codrus,286.0,MALE,abhorrence,tragedy,,1754.0,negative,emotions of rejection
51,2424,2424,GerDracor/cronegk-codrus.xml,Laß nicht dein Herz verführen.,25,55,character_speech,5,12,,Codrus.,#codrus,286.0,MALE,love,tragedy,,1754.0,positive,emotions of affection
56,2429,2429,GerDracor/cronegk-codrus.xml,"Niemand ist es werth, daß er nach dir regieret.",6,53,character_speech,5,12,,"Medon,",#medon,287.0,MALE,abhorrence,tragedy,,1754.0,negative,emotions of rejection
57,2430,2430,GerDracor/cronegk-codrus.xml,"Die Götter deren Macht dieß alles ausgeführet,",0,46,character_speech,5,12,,"Medon,",#medon,287.0,MALE,"admiration, reverence",tragedy,,1754.0,positive,emotions of affection
58,2431,2431,GerDracor/cronegk-codrus.xml,Sind es alleine werth.,0,22,character_speech,5,12,,"Medon,",#medon,287.0,MALE,joy,tragedy,,1754.0,positive,emotions of pleasure
59,2432,2432,GerDracor/cronegk-codrus.xml,Die mögen nun allein,23,43,character_speech,5,12,,"Medon,",#medon,287.0,MALE,Schadenfreude,tragedy,,1754.0,positive,emotions of pleasure
61,2434,2434,GerDracor/cronegk-codrus.xml,"Die freygewordne Stadt soll keinen Herrn erkennen,",0,50,character_speech,5,12,,"Medon,",#medon,287.0,MALE,abhorrence,tragedy,,1754.0,negative,emotions of rejection
63,2436,2436,GerDracor/cronegk-codrus.xml,"Als Bürger von Athen bring ich mein Leben zu,",0,45,character_speech,5,12,,"Medon,",#medon,287.0,MALE,"admiration, reverence",tragedy,,1754.0,positive,emotions of affection
65,2438,2438,GerDracor/cronegk-codrus.xml,Beglückt durch deine Hand in ungestöhrter Ruh.,0,46,character_speech,5,12,,"Medon,",#medon,287.0,MALE,joy,tragedy,,1754.0,positive,emotions of pleasure
67,2440,2440,GerDracor/cronegk-codrus.xml,"Ich wünsche mir nichts mehr, – – als einst, wie du zu sterben.",0,62,character_speech,5,12,,"Medon,",#medon,287.0,MALE,love,tragedy,,1754.0,positive,emotions of affection
69,2442,2442,GerDracor/cronegk-codrus.xml,Lebt wohl!,0,10,character_speech,5,12,,Codrus.,#codrus,288.0,MALE,suffering,tragedy,,1754.0,negative,emotions of suffering and empathy
71,2444,2444,GerDracor/cronegk-codrus.xml,"Lebt wohl, vergeßt mich nicht!",29,59,character_speech,5,12,,Codrus.,#codrus,288.0,MALE,love,tragedy,,1754.0,positive,emotions of affection
72,2445,2445,GerDracor/cronegk-codrus.xml,(Medon und Elisinde umarmen ihn),0,32,stage_direction,5,12,speech_part,,#codrus,288.0,MALE,joy,tragedy,,1754.0,positive,emotions of pleasure
73,2446,2446,GerDracor/cronegk-codrus.xml,"Baut mir kein Denkmaal auf, als nur in eurem Herzen.",0,52,character_speech,5,12,,Codrus.,#codrus,288.0,MALE,love,tragedy,,1754.0,positive,emotions of affection
74,2447,2447,GerDracor/cronegk-codrus.xml,Wie glücklich sterb ich nicht!,0,30,character_speech,5,12,,Codrus.,#codrus,288.0,MALE,joy,tragedy,,1754.0,positive,emotions of pleasure
75,2448,2448,GerDracor/cronegk-codrus.xml,Ich fühle keine Schmerzen.,31,57,character_speech,5,12,,Codrus.,#codrus,288.0,MALE,suffering,tragedy,,1754.0,negative,emotions of suffering and empathy
76,2449,2449,GerDracor/cronegk-codrus.xml,"(zu Philaiden) Princessinn lebe wohl, du weinst, du scheinst
              gerührt!",0,83,character_speech,5,12,,Codrus.,#codrus,288.0,MALE,suffering,tragedy,,1754.0,negative,emotions of suffering and empathy
77,2450,2450,GerDracor/cronegk-codrus.xml,"Ihr Götter, deren Macht die Sterblichen regiert,",0,48,character_speech,5,12,,Codrus.,#codrus,288.0,MALE,"admiration, reverence",tragedy,,1754.0,positive,emotions of affection
78,2451,2451,GerDracor/cronegk-codrus.xml,Laßt nun die Seele frey!,0,24,character_speech,5,12,,Codrus.,#codrus,288.0,MALE,abhorrence,tragedy,,1754.0,negative,emotions of rejection
80,2453,2453,GerDracor/cronegk-codrus.xml,Im Leben hab ich noch kein solches Glück empfunden.,0,51,character_speech,5,12,,Codrus.,#codrus,288.0,MALE,joy,tragedy,,1754.0,positive,emotions of pleasure
81,2454,2454,GerDracor/cronegk-codrus.xml,"Wie schön ist nicht der Tod, der Tod fürs Vaterland!",0,52,character_speech,5,12,,Codrus.,#codrus,288.0,MALE,joy,tragedy,,1754.0,positive,emotions of pleasure
82,2455,2455,GerDracor/cronegk-codrus.xml,"Leb wohl – – Ich werde schwach, – – Drück itzt mit sanfter Hand",0,63,character_speech,5,12,,Codrus.,#codrus,288.0,MALE,suffering,tragedy,,1754.0,negative,emotions of suffering and empathy
85,2458,2458,GerDracor/cronegk-codrus.xml,Die freye Seele steigt in einem Donnerwetter,0,44,character_speech,5,12,,Elisinde.,#elisinde,289.0,FEMALE,abhorrence,tragedy,,1754.0,negative,emotions of rejection
86,2459,2459,GerDracor/cronegk-codrus.xml,Zu dem Olymp empor!,0,19,character_speech,5,12,,Elisinde.,#elisinde,289.0,FEMALE,"admiration, reverence",tragedy,,1754.0,positive,emotions of affection
87,2460,2460,GerDracor/cronegk-codrus.xml,Ihr Klagen haltet ein!,20,42,character_speech,5,12,,Elisinde.,#elisinde,289.0,FEMALE,suffering,tragedy,,1754.0,negative,emotions of suffering and empathy
88,2461,2461,GerDracor/cronegk-codrus.xml,"Sein Tod will nicht beweint, er will bewundert seyn.",0,52,character_speech,5,12,,Elisinde.,#elisinde,289.0,FEMALE,"admiration, reverence",tragedy,,1754.0,positive,emotions of affection
1,2993,2993,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Hier, wo die Bilder schön die Pfeiler schmücken
            Vom Sankt Laurentio und Sebastian,
            Soll man auch Genovevam bald erblicken,
            Sie wird den Wundermännern zugetan.",0,207,character_speech,1,61,,SIEGFRIED.,#siegfried,1222.0,MALE,"admiration, reverence",tragedy,,,positive,emotions of affection
2,2994,2994,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"Mag mir mein letzter Wunsch, Herr Bischof, glücken,
            So bin ich ganz ein seelerfreuter Mann,
            Dann fehlt mir nichts in dieser Welt hienieden
            Zu meinem Seelenheil und meinem Frieden.",220,435,character_speech,1,61,,SIEGFRIED.,#siegfried,1222.0,MALE,joy,tragedy,,,positive,emotions of pleasure
4,2996,2996,GerDracor/tieck-leben-und-tod-der-heiligen-genoveva.xml,"
            Damit in Zukunft mir kein Wunsch gebricht,
            
            So wünsch ich Gott beständig zu verehren,
            Zu wandeln in der Andacht reinem Licht,
            Drum will ich dort ein stilles Kirchlein gründen,
            Wo mir gegönnt, mein fromm Gemahl zu finden.",0,293,character_speech,1,61,,SIEGFRIED.,#siegfried,1224.0,MALE,joy,tragedy,,,positive,emotions of pleasure
