,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class,year_genre
401,401,TextGrid/-Sophia.xml,"
                                    Hadrianus.",0,47,stage_direction,2,0,speech_part,,,79.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
402,402,TextGrid/-Sophia.xml,Julia Sabina.,48,61,stage_direction,2,0,speech_part,,,79.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
467,467,TextGrid/-Sophia.xml,"
                                    Der Schau-Platz verwandelt sich in der Sophie Bet-Zimmer.",0,94,stage_direction,2,0,speech_part,,,129.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
468,468,TextGrid/-Sophia.xml,Sophia kniet vor einem Altar.,95,124,stage_direction,2,0,speech_part,,,129.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
469,469,TextGrid/-Sophia.xml,"
                                    Sophia, zwey Engel.",0,56,stage_direction,2,0,speech_part,,,129.0,UNKNOWN,joy,,,,positive,emotions of pleasure,_1650_1730
470,470,TextGrid/-Sophia.xml,Fides.,57,63,stage_direction,2,0,speech_part,,,129.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
471,471,TextGrid/-Sophia.xml,Spes.,64,69,stage_direction,2,0,speech_part,,,129.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
472,472,TextGrid/-Sophia.xml,Charitas.,70,79,stage_direction,2,0,speech_part,,,129.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
479,479,TextGrid/-Sophia.xml,"
                                    
                                       
Zwey Engel erscheinen in der Luft / welche bey vorstellung einer Diamantenen Lorber-Krone nebst diesen Feuerflammenden Wörtern: Legitime Certantibus.",0,227,stage_direction,2,0,speech_part,,,130.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
480,480,TextGrid/-Sophia.xml,die Sophie also ansingen:,228,253,stage_direction,2,0,speech_part,,,130.0,UNKNOWN,joy,,,,positive,emotions of pleasure,_1650_1730
484,484,TextGrid/-Sophia.xml,"
                                    Die Engel verschwinden.",0,60,stage_direction,2,0,speech_part,,,130.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
497,497,TextGrid/-Sophia.xml,"
                                    
                                       
Sophia.",0,85,stage_direction,2,0,speech_part,,,135.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
498,498,TextGrid/-Sophia.xml,Fides.,86,92,stage_direction,2,0,speech_part,,,135.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
499,499,TextGrid/-Sophia.xml,Spes.,93,98,stage_direction,2,0,speech_part,,,135.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
500,500,TextGrid/-Sophia.xml,Charitas.,99,108,stage_direction,2,0,speech_part,,,135.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
501,501,TextGrid/-Sophia.xml,"Septitius Clarus, Nebst einer Menge Römischer Soldaten.",109,164,stage_direction,2,0,speech_part,,,135.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
556,556,TextGrid/-Sophia.xml,"
                                    Der Christen und Christinnen mit der Göttlichen Barmhertzigkeit.",0,101,stage_direction,2,0,speech_part,,,171.0,UNKNOWN,"admiration, reverence",,,,positive,emotions of affection,_1650_1730
557,557,TextGrid/-Sophia.xml,"
                                    Der Schau-Platz bildet ab eine unterirdische Höle in Rom.",0,94,stage_direction,2,0,speech_part,,,171.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
639,639,TextGrid/-Sophia.xml,"
                                    zusammen.",0,46,stage_direction,2,0,speech_part,,,208.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
658,658,TextGrid/-Sophia.xml,"
                                    zusammen.",0,46,stage_direction,2,0,speech_part,,,217.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
666,666,TextGrid/-Sophia.xml,"
                                    erscheinet in den Wolcken / und singet die knienden Christen also an.",0,106,stage_direction,2,0,speech_part,,,218.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
674,674,TextGrid/-Sophia.xml,"
                                    Sie verschwindet.",0,54,stage_direction,2,0,speech_part,,,218.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
675,675,TextGrid/-Sophia.xml,"
                                    zusammen.",0,46,stage_direction,2,0,speech_part,,,219.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
680,680,TextGrid/-Sophia.xml,"
                                 Der Schau-Platz stellet vor einen grossen Richt-Saal / nebst einer Heidnischen Capelle.",0,121,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
681,681,TextGrid/-Sophia.xml,"
                                 Hadrianus.",0,44,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
682,682,TextGrid/-Sophia.xml,Heliodorus.,45,56,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
683,683,TextGrid/-Sophia.xml,Epictetus.,57,67,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
684,684,TextGrid/-Sophia.xml,Antoninus.,68,78,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
685,685,TextGrid/-Sophia.xml,Svetonius.,79,89,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
686,686,TextGrid/-Sophia.xml,Julianus.,90,99,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
687,687,TextGrid/-Sophia.xml,Palladia.,100,109,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
688,688,TextGrid/-Sophia.xml,Honorius.,110,119,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
689,689,TextGrid/-Sophia.xml,Septitius.,120,130,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
690,690,TextGrid/-Sophia.xml,Sophia.,131,138,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
691,691,TextGrid/-Sophia.xml,Fides.,139,145,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
692,692,TextGrid/-Sophia.xml,Spes.,146,151,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
693,693,TextGrid/-Sophia.xml,Charitas.,152,161,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
694,694,TextGrid/-Sophia.xml,Die Hof-Leute /Pagen / Mohren / Kriegsbediente / und Trabanten.,162,225,stage_direction,3,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
803,803,TextGrid/-Sophia.xml,"
                                    Heliodorus.",0,48,stage_direction,3,0,speech_part,,,45.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
804,804,TextGrid/-Sophia.xml,Epictetus.,49,59,stage_direction,3,0,speech_part,,,45.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
805,805,TextGrid/-Sophia.xml,Antoninus Septitius.,60,80,stage_direction,3,0,speech_part,,,45.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
806,806,TextGrid/-Sophia.xml,Fides.,81,87,stage_direction,3,0,speech_part,,,45.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
807,807,TextGrid/-Sophia.xml,Spes.,88,93,stage_direction,3,0,speech_part,,,45.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
808,808,TextGrid/-Sophia.xml,Charitas.,94,103,stage_direction,3,0,speech_part,,,45.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
809,809,TextGrid/-Sophia.xml,Hadrianus.,104,114,stage_direction,3,0,speech_part,,,45.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
810,810,TextGrid/-Sophia.xml,Unterschiedliche Soldaten Pagen und Hencker.,115,159,stage_direction,3,0,speech_part,,,45.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
819,819,TextGrid/-Sophia.xml,"
                                    Zwey Pagen bringen allerhand Geschencke.",0,77,stage_direction,3,0,speech_part,,,47.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
832,832,TextGrid/-Sophia.xml,"
                                    Zwey Knaben treten auf / einer mit einer Schale Zuckerwerck; der ander mit einem Pocal Geträncke.",0,134,stage_direction,3,0,speech_part,,,49.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
842,842,TextGrid/-Sophia.xml,"
                                    Drey Cupidines erscheinen / welche der Charitas trefflich liebkosen / aber nichts ausrichten.",0,130,stage_direction,3,0,speech_part,,,51.0,UNKNOWN,"admiration, reverence",,,,positive,emotions of affection,_1650_1730
956,956,TextGrid/-Sophia.xml,"
                                    Der Kaiser kommt unverhofft wieder auf den Schauplatz.",0,91,stage_direction,3,0,speech_part,,,114.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1005,1005,TextGrid/-Sophia.xml,"
                                    Hadrianus.",0,47,stage_direction,3,0,speech_part,,,121.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1006,1006,TextGrid/-Sophia.xml,Palladia.,48,57,stage_direction,3,0,speech_part,,,121.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1053,1053,TextGrid/-Sophia.xml,"
                                    Der Himmlischen und der Jrdischen Liebe / nebst der Ewigkeit und Eitelkeit.",0,112,stage_direction,3,0,speech_part,,,157.0,UNKNOWN,love,,,,positive,emotions of affection,_1650_1730
1054,1054,TextGrid/-Sophia.xml,"
                                    Der Schauplatz verwandelt sich in eine lustige Gegend mit vielen Gezelten.",0,111,stage_direction,3,0,speech_part,,,157.0,UNKNOWN,joy,,,,positive,emotions of pleasure,_1650_1730
1055,1055,TextGrid/-Sophia.xml,In diesem Reyen ereignen sich in dem inneren Schauplatze Sechs stille Vorstellungen / welche aus dem Innhalte des Textes leichtlich können ersehen werden.,112,266,stage_direction,3,0,speech_part,,,157.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1060,1060,TextGrid/-Sophia.xml,"
                                    Der Engel nebst dem Cupido verschwindet.",0,77,stage_direction,3,0,speech_part,,,158.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1065,1065,TextGrid/-Sophia.xml,"
                                    Die 1.",0,43,stage_direction,3,0,speech_part,,,160.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1066,1066,TextGrid/-Sophia.xml,Vorstellung.,44,56,stage_direction,3,0,speech_part,,,160.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1074,1074,TextGrid/-Sophia.xml,"
                                    Die 2.",0,43,stage_direction,3,0,speech_part,,,161.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1075,1075,TextGrid/-Sophia.xml,Vorstellung.,44,56,stage_direction,3,0,speech_part,,,161.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1080,1080,TextGrid/-Sophia.xml,"
                                    Die 3.",0,43,stage_direction,3,0,speech_part,,,161.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1081,1081,TextGrid/-Sophia.xml,Vorstellung.,44,56,stage_direction,3,0,speech_part,,,161.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1085,1085,TextGrid/-Sophia.xml,"
                                    Die 4.",0,43,stage_direction,3,0,speech_part,,,162.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1086,1086,TextGrid/-Sophia.xml,Vorstellung.,44,56,stage_direction,3,0,speech_part,,,162.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1090,1090,TextGrid/-Sophia.xml,"
                                    Die 5.",0,43,stage_direction,3,0,speech_part,,,163.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1091,1091,TextGrid/-Sophia.xml,Vorstellung.,44,56,stage_direction,3,0,speech_part,,,163.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1094,1094,TextGrid/-Sophia.xml,"
                                    Die 6.",0,43,stage_direction,3,0,speech_part,,,164.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1095,1095,TextGrid/-Sophia.xml,Vorstellung.,44,56,stage_direction,3,0,speech_part,,,164.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1114,1114,TextGrid/-Sophia.xml,"
                                    
                                       
Die Eitelkeit erscheinet.",0,103,stage_direction,3,0,speech_part,,,166.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1122,1122,TextGrid/-Sophia.xml,"
                                    Vier und zwantzig Cupidines treten auf mit Pfeil und Bogen.",0,96,stage_direction,3,0,speech_part,,,169.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1125,1125,TextGrid/-Sophia.xml,"
                                    Jn dem die Cupidines auf die Himmlische Liebe los schiessen wollen / erscheinet in einer Wolcke die Ewigkeit mit Donner und Blitzen.",0,169,stage_direction,3,0,speech_part,,,169.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1131,1131,TextGrid/-Sophia.xml,"
                                    24.",0,40,stage_direction,3,0,speech_part,,,170.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1132,1132,TextGrid/-Sophia.xml,Engel fliegen aus den wolcken mit flammenden Schwerdten auf die Cupidines los und entwaffnen Sie.,41,138,stage_direction,3,0,speech_part,,,170.0,UNKNOWN,"admiration, reverence",,,,positive,emotions of affection,_1650_1730
1139,1139,TextGrid/-Sophia.xml,"
                                    Die irdische Liebe erscheinet inwendig als ein Todtengerippe.",0,98,stage_direction,3,0,speech_part,,,170.0,UNKNOWN,suffering,,,,negative,emotions of suffering and empathy,_1650_1730
1141,1141,TextGrid/-Sophia.xml,"
                                    zusammen.",0,46,stage_direction,3,0,speech_part,,,171.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1146,1146,TextGrid/-Sophia.xml,"
                                 Der Schauplatz stellet vor den Kaiserlichen Lustgarten.",0,89,stage_direction,4,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1147,1147,TextGrid/-Sophia.xml,"
                                 Sophia.",0,41,stage_direction,4,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1148,1148,TextGrid/-Sophia.xml,Das Fleisch.,42,54,stage_direction,4,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1149,1149,TextGrid/-Sophia.xml,Die Welt.,55,64,stage_direction,4,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1150,1150,TextGrid/-Sophia.xml,Der Tod.,65,73,stage_direction,4,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1151,1151,TextGrid/-Sophia.xml,Der Teufel.,74,85,stage_direction,4,0,pre_speech,,,,,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1227,1227,TextGrid/-Sophia.xml,"
                                    
                                       
Sophia.",0,85,stage_direction,4,0,speech_part,,,10.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1228,1228,TextGrid/-Sophia.xml,Julia Sabina.,86,99,stage_direction,4,0,speech_part,,,10.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1229,1229,TextGrid/-Sophia.xml,Serena.,100,107,stage_direction,4,0,speech_part,,,10.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1230,1230,TextGrid/-Sophia.xml,Flavia.,108,115,stage_direction,4,0,speech_part,,,10.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1287,1287,TextGrid/-Sophia.xml,"
                                    Sophia.",0,44,stage_direction,4,0,speech_part,,,20.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
1288,1288,TextGrid/-Sophia.xml,"Hadrianus, in Gestalt eines Schäffers.",45,83,stage_direction,4,0,speech_part,,,20.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
